Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2022-10-03,29.165,2025-04-25,36.085,2022-05-09-2022-09-14,25.305-33.94,Buy,669 days,23.73%,Rise by 7.36%,54.52%
2022-11-22,34.0,2022-12-28,33.775,2022-09-14-2022-10-13,28.945-32.75,Sell,26 days,0.66%,Fall by 4.25%,55.18%
2022-12-28,33.775,2025-06-16,37.42,2022-10-13-2022-11-30,27.61-35.385,Buy,643 days,10.79%,Rise by 5.48%,65.97%
2023-02-03,33.74,2023-02-03,33.74,2022-10-13-2023-01-24,27.61-35.88,Buy,0 days,0.0%,Rise by 0%,65.97%
2023-02-22,33.73,2023-02-22,33.73,2022-11-30-2023-02-01,33.88-34.68,Sell,0 days,-0.0%,Fall by 0%,65.97%
2023-02-28,33.82,2025-04-25,36.085,2022-03-08-2023-01-24,27.125-35.88,Buy,563 days,6.7%,Rise by 7.36%,72.67%
2023-04-19,34.98,2023-05-05,33.51,2023-01-24-2023-03-15,31.175-35.28,Sell,12 days,4.2%,Fall by 3.94%,76.87%
2023-05-09,32.995,2025-06-11,38.035,2023-03-15-2023-04-21,30.525-35.65,Buy,546 days,15.28%,Rise by 1.26%,92.15%
2023-07-11,33.605,2023-07-12,33.5,2023-04-21-2023-06-15,32.315-35.095,Sell,1 days,0.31%,Fall by 7.0%,92.46%
2023-08-07,33.48,2025-04-25,36.085,2023-06-15-2023-07-26,31.435-35.695,Buy,449 days,7.78%,Rise by 7.36%,100.24%
2023-09-20,29.58,2023-09-20,29.58,2023-06-15-2023-07-26,31.435-35.695,Sell,0 days,-0.0%,Fall by 0%,100.24%
2023-09-21,29.695,2023-09-28,29.565,2023-07-26-2023-08-31,31.59-35.01,Sell,5 days,0.44%,Fall by 5.01%,100.68%
2023-10-18,28.7,2023-10-30,28.65,2022-05-09-2023-01-24,25.305-35.88,Sell,8 days,0.17%,Fall by 5.81%,100.85%
2023-10-23,28.325,2023-10-30,28.65,2022-05-09-2022-11-30,25.305-35.385,Sell,5 days,-1.15%,Fall by 5.81%,99.7%
2023-11-10,28.66,2023-11-10,28.66,2023-01-24-2023-10-03,29.02-35.28,Sell,0 days,-0.0%,Fall by 0%,99.7%
2023-12-21,33.31,2023-12-21,33.31,2023-07-26-2023-11-07,28.585-35.01,Sell,0 days,-0.0%,Fall by 0%,99.7%
2024-01-17,27.795,2024-01-17,27.795,2023-11-07-2023-12-27,27.975-33.72,Sell,0 days,-0.0%,Fall by 0%,99.7%
2024-01-22,28.05,2024-01-22,28.05,2023-04-21-2023-11-07,28.585-35.095,Sell,0 days,-0.0%,Fall by 0%,99.7%
2024-01-23,26.985,2024-01-23,26.985,2022-03-08-2023-01-24,27.125-35.88,Sell,0 days,-0.0%,Fall by 0%,99.7%
2024-02-08,26.81,2024-02-15,27.095,2022-09-14-2024-01-23,27.91-32.75,Sell,5 days,-1.06%,Fall by -0.37%,98.64%
2024-02-27,26.88,2024-03-28,27.985,2023-12-27-2024-01-23,27.91-33.4,Sell,22 days,-4.11%,Fall by 1.14%,94.53%
2024-03-20,27.87,2024-03-20,27.87,2023-04-21-2024-02-13,26.325-35.095,Sell,0 days,-0.0%,Fall by 0%,94.53%
2024-04-18,28.69,2025-04-25,36.085,2023-11-07-2023-12-27,27.975-33.72,Buy,266 days,25.78%,Rise by 7.36%,120.31%
2024-05-02,29.435,2024-06-06,29.54,2024-02-13-2024-04-05,26.08-30.415,Buy,25 days,0.36%,Rise by 13.35%,120.66%
2024-06-10,29.545,2024-06-25,32.53,2024-04-05-2024-05-15,27.875-29.155,Sell,11 days,-10.1%,Fall by 8.56%,110.56%
2024-07-23,30.27,2025-07-28,38.39,2024-02-13-2024-07-02,26.08-33.58,Buy,264 days,26.83%,Rise by -6.3%,137.38%
2024-08-08,30.125,2024-09-10,30.515,2024-07-02-2024-07-19,30.195-32.55,Sell,23 days,-1.29%,Fall by 2.59%,136.09%
2024-10-02,31.16,2024-10-03,30.145,2024-07-02-2024-08-06,29.32-32.55,Sell,1 days,3.26%,Fall by -1.81%,139.35%
2024-10-09,29.985,2025-06-11,38.035,2024-08-06-2024-09-25,28.62-33.24,Buy,175 days,26.85%,Rise by 1.26%,166.19%
2024-12-16,33.345,2024-12-18,32.195,2024-10-29-2024-11-13,30.815-32.0,Sell,2 days,3.45%,Fall by 9.83%,169.64%
2024-12-24,32.595,2025-04-25,36.085,2024-08-06-2024-12-09,28.62-34.25,Buy,88 days,10.71%,Rise by 7.36%,180.35%
2025-02-13,30.085,2025-02-25,30.08,2024-12-09-2025-01-13,29.11-33.8,Sell,8 days,0.02%,Fall by -6.02%,180.37%
2025-04-03,33.48,2025-04-04,32.45,2025-02-06-2025-03-07,29.87-30.81,Sell,1 days,3.08%,Fall by -7.09%,183.44%
2025-05-12,36.26,2025-07-29,38.73,2025-01-13-2025-04-22,28.89-37.685,Buy,56 days,6.81%,Rise by -7.13%,190.25%
2025-08-01,38.49,2025-08-01,38.49,2025-01-13-2025-07-23,28.89-39.805,Buy,0 days,0.0%,Rise by 0%,190.25%
2025-08-14,36.925,2025-08-14,36.925,2024-08-06-2025-07-23,28.62-39.805,Buy,0 days,0.0%,Rise by 0%,190.25%
2025-08-25,36.405,2025-09-02,34.945,2025-06-26-2025-07-18,37.81-38.35,Sell,6 days,4.01%,Fall by 3.28%,194.27%
2025-08-28,35.56,2025-09-04,35.32,2024-02-13-2025-07-23,26.08-39.805,Sell,5 days,0.67%,Fall by 4.3%,194.94%
2025-09-03,35.31,2025-09-04,35.32,2022-05-09-2025-07-23,25.305-39.805,Sell,1 days,-0.03%,Fall by 4.3%,194.91%
2025-09-04,35.32,2025-09-04,35.32,2023-11-07-2025-04-22,27.975-37.685,Buy,0 days,0.0%,Rise by 0%,194.91%
2025-09-24,34.46,2025-10-07,34.91,2025-07-23-2025-09-02,35.36-39.14,Sell,9 days,-1.31%,Fall by -3.75%,193.61%
2025-10-01,33.8,2025-10-22,37.18,2022-05-09-2025-04-22,25.305-37.685,Sell,15 days,-10.0%,Fall by 2.58%,183.61%
2025-10-29,36.99,2025-10-29,36.99,2025-07-23-2025-10-03,34.32-39.14,Sell,0 days,-0.0%,Fall by 0%,183.61%
