Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2016-05-29,24.16,2017-03-26,32.33,2015-08-30-2016-03-13,16.71-27.98,Buy,214 days,33.82%,Rise by -18.96%,162.75%
2017-05-07,31.42,2017-05-14,26.2,2016-05-15-2017-04-16,19.5-36.22,Sell,4 days,16.61%,Fall by 2.1%,179.37%
2017-05-14,26.2,2017-05-21,22.41,2015-08-30-2017-04-16,16.71-36.22,Sell,4 days,14.47%,Fall by -14.46%,193.83%
2017-05-21,22.41,2017-06-04,23.77,2014-04-06-2014-10-19,26.89-40.33,Sell,9 days,-6.07%,Fall by -7.91%,187.76%
2017-08-06,26.08,2017-08-06,26.08,2016-05-15-2017-04-16,19.5-36.22,Buy,0 days,0.0%,Rise by 0%,187.76%
2017-09-24,25.65,2017-10-22,29.4,2014-04-06-2015-08-30,20.72-40.33,Sell,19 days,-14.62%,Fall by 10.07%,173.14%
2018-05-20,28.32,2018-05-20,28.32,2015-08-30-2017-04-16,16.71-36.22,Buy,0 days,0.0%,Rise by 0%,173.14%
2018-08-05,29.79,2018-08-05,29.79,2017-08-20-2018-03-11,24.25-27.09,Sell,0 days,-0.0%,Fall by 0%,173.14%
2019-06-23,48.44,2019-08-04,46.11,2018-07-01-2018-10-28,27.58-31.54,Sell,29 days,4.81%,Fall by 11.71%,177.95%
2019-08-11,41.65,2019-10-06,39.22,2017-05-21-2019-07-14,21.51-49.57,Sell,39 days,5.83%,Fall by 10.94%,183.79%
2019-09-08,41.06,2019-10-06,39.22,2015-08-30-2019-07-14,16.71-49.57,Sell,19 days,4.48%,Fall by 10.94%,188.27%
2019-09-22,42.38,2024-04-21,46.58,2011-09-04-2019-07-14,5.7-49.57,Buy,1194 days,9.91%,Rise by -12.75%,198.18%
2019-10-13,38.18,2019-10-20,36.9,2011-09-04-2019-07-14,5.7-49.57,Sell,4 days,3.35%,Fall by 11.17%,201.53%
2020-01-26,35.21,2020-01-26,35.21,2016-05-15-2019-07-14,19.5-49.57,Buy,0 days,0.0%,Rise by 0%,201.53%
2020-07-12,29.27,2020-07-12,29.27,2016-03-13-2020-03-22,22.82-25.1,Sell,0 days,-0.0%,Fall by 0%,201.53%
2020-09-13,38.34,2020-11-08,34.36,2017-04-16-2020-03-22,22.82-35.25,Sell,39 days,10.38%,Fall by 3.84%,211.91%
2020-11-08,34.36,2020-11-22,37.88,2020-03-22-2020-09-20,18.0-41.82,Sell,9 days,-10.24%,Fall by 12.78%,201.67%
2021-03-28,43.02,2021-06-13,39.06,2020-03-22-2020-09-20,18.0-41.82,Buy,54 days,-9.21%,Rise by -10.78%,192.46%
2021-05-23,39.2,2021-06-20,37.04,2020-03-22-2021-03-28,18.0-46.58,Sell,19 days,5.51%,Fall by 10.56%,197.97%
2021-10-17,35.97,2021-10-17,35.97,2017-05-21-2019-07-14,21.51-49.57,Buy,0 days,0.0%,Rise by 0%,197.97%
2021-11-28,32.02,2021-12-05,30.88,2021-03-28-2021-07-18,35.17-41.87,Sell,4 days,3.56%,Fall by 9.49%,201.53%
2022-01-09,30.64,2024-05-05,43.3,2020-03-22-2021-03-28,18.0-46.58,Buy,604 days,41.32%,Rise by -11.13%,242.85%
2022-02-13,30.7,2022-02-13,30.7,2009-03-01-2019-07-14,3.1667-49.57,Buy,0 days,0.0%,Rise by 0%,242.85%
2022-07-17,29.37,2022-09-25,30.41,2021-10-24-2022-03-20,30.0-35.0,Sell,49 days,-3.54%,Fall by 12.04%,239.31%
2022-09-04,30.77,2022-09-25,30.41,2022-03-20-2022-08-21,22.54-33.21,Sell,14 days,1.17%,Fall by 12.04%,240.48%
2022-09-25,30.41,2023-04-23,29.31,2022-03-20-2022-08-21,22.54-33.21,Buy,149 days,-3.62%,Rise by -13.2%,236.86%
2023-03-12,30.58,2023-03-19,29.12,2022-08-21-2023-01-01,26.88-31.67,Sell,4 days,4.77%,Fall by 12.64%,241.64%
2023-10-15,34.98,2023-10-22,33.42,2023-04-02-2023-06-25,26.09-30.05,Sell,4 days,4.46%,Fall by -10.11%,246.1%
2024-03-10,45.7,2024-04-07,50.4,2020-09-20-2022-03-20,30.0-37.47,Sell,19 days,-10.28%,Fall by 17.0%,235.81%
2024-05-05,43.3,2024-05-26,41.83,2023-01-01-2024-03-31,24.09-51.5,Sell,14 days,3.39%,Fall by 10.64%,239.21%
2024-05-12,43.32,2024-05-26,41.83,2020-03-22-2024-03-31,18.0-51.5,Sell,9 days,3.44%,Fall by 10.64%,242.65%
2024-06-02,40.93,2024-07-07,38.48,2011-09-04-2024-03-31,5.7-51.5,Sell,24 days,5.99%,Fall by 7.38%,248.63%
2024-06-16,40.64,2024-06-16,40.64,2020-03-22-2024-03-31,18.0-51.5,Buy,0 days,0.0%,Rise by 0%,248.63%
2024-07-07,38.48,2024-07-21,36.8,2010-07-04-2024-03-31,4.16-51.5,Sell,9 days,4.37%,Fall by 3.15%,253.0%
2024-08-18,37.07,2024-08-18,37.07,2023-01-01-2024-03-31,24.09-51.5,Buy,0 days,0.0%,Rise by 0%,253.0%
2024-12-08,39.01,2024-12-15,37.43,2024-03-31-2024-08-04,39.3-49.52,Sell,4 days,4.05%,Fall by 4.92%,257.05%
2025-03-02,38.8,2025-03-23,39.68,2019-07-14-2020-03-22,22.82-47.04,Sell,14 days,-2.27%,Fall by -85.46%,254.78%
2025-04-27,37.18,2025-04-27,37.18,2022-03-20-2024-03-31,22.54-51.5,Buy,0 days,0.0%,Rise by 0%,254.78%
