Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1994-03-31,15.625,1995-12-31,8.25,1992-07-31-1993-04-30,3.6875-16.4375,Buy,456 days,-47.2%,Rise by -17.42%,880.81%,
1995-07-31,16.3125,1995-09-30,14.5625,1992-07-31-1995-06-30,3.6875-19.625,Sell,44 days,10.73%,Fall by 33.48%,891.54%,
1995-09-30,14.5625,1995-10-31,11.75,1990-10-31-1995-06-30,1.8125-19.625,Sell,21 days,19.31%,Fall by 26.06%,910.86%,
1995-10-31,11.75,1995-11-30,10.25,1994-01-31-1995-06-30,8.375-19.625,Sell,22 days,12.77%,Fall by 14.02%,923.62%,
1996-02-29,9.6875,1996-08-31,6.375,1988-12-31-1992-02-29,3.5625-10.75,Buy,131 days,-34.19%,Rise by 233.33%,889.43%,
1996-09-30,7.375,1997-12-31,8.875,1990-10-31-1991-04-30,1.8125-7.125,Buy,327 days,20.34%,Rise by -26.76%,909.77%,
1997-05-31,20.0,1997-06-30,17.9375,1996-07-31-1997-03-31,5.125-24.25,Sell,20 days,10.31%,Fall by 39.2%,920.08%,
1997-06-30,17.9375,1997-09-30,16.2812,1994-01-31-1997-03-31,8.375-24.25,Sell,66 days,9.23%,Fall by 27.83%,929.31%,
1997-07-31,17.5625,1997-09-30,16.2812,1984-07-31-1997-03-31,12.5625-24.25,Sell,43 days,7.3%,Fall by 27.83%,936.61%,
1997-08-31,18.8125,1997-08-31,18.8125,1993-04-30-1996-07-31,7.1875-10.5625,Sell,0 days,-0.0%,Fall by 0%,936.61%,
1998-02-28,11.75,2024-10-31,144.07,1990-10-31-1995-06-30,1.8125-19.625,Buy,6958 days,1126.13%,Rise by -28.69%,2062.74%,
1998-09-30,9.2812,1998-10-31,11.2812,1984-01-31-1987-12-31,5.375-14.0,Sell,22 days,-21.55%,Fall by 31.3%,2041.19%,
1998-10-31,11.2812,1999-09-30,8.5938,1988-12-31-1991-04-30,3.5625-7.125,Buy,238 days,-23.82%,Rise by 409.09%,2017.37%,
1999-01-31,11.4688,1999-02-28,8.9375,1998-09-30-1999-01-31,6.375-16.5,Sell,19 days,22.07%,Fall by -54.55%,2039.44%,
1999-06-30,9.0312,1999-07-31,8.6875,1995-06-30-1996-07-31,7.1875-16.3125,Sell,22 days,3.81%,Fall by -58.99%,2043.24%,
1999-10-31,9.9062,2000-12-31,13.8125,1988-12-31-1997-03-31,3.5625-24.25,Buy,304 days,39.43%,Rise by -41.0%,2082.68%,
2000-06-30,38.625,2000-07-31,36.0,1998-09-30-2000-06-30,6.375-48.5,Sell,21 days,6.8%,Fall by 61.63%,2089.47%,
2000-07-31,36.0,2000-09-30,24.0,1996-07-31-2000-06-30,5.125-48.5,Sell,44 days,33.33%,Fall by 10.42%,2122.81%,
2000-11-30,15.25,2000-12-31,13.8125,1997-03-31-1998-09-30,10.5-17.6875,Sell,21 days,9.43%,Fall by 41.0%,2132.23%,
2001-02-28,21.5,2001-02-28,21.5,1992-07-31-1995-06-30,3.6875-19.625,Buy,0 days,0.0%,Rise by 0%,2132.23%,
2001-06-30,28.9,2001-06-30,28.9,1985-10-31-2000-06-30,11.0-48.5,Buy,0 days,0.0%,Rise by 0%,2132.23%,
2001-12-31,15.86,2002-07-31,8.03,1998-09-30-1999-01-31,6.375-16.5,Buy,152 days,-49.37%,Rise by -19.55%,2082.86%,
2002-12-31,6.46,2020-05-31,53.8,1998-09-30-2000-06-30,6.375-48.5,Buy,4543 days,732.82%,Rise by 72.23%,2815.68%,
2003-12-31,14.9,2004-04-30,14.22,2002-10-31-2003-11-30,3.1-18.5,Sell,87 days,4.56%,Fall by -0.07%,2820.24%,
2004-04-30,14.22,2004-06-30,15.9,1992-02-29-2002-10-31,6.45-8.9375,Sell,43 days,-11.81%,Fall by 10.5%,2808.43%,
2004-09-30,13.0,2004-10-31,16.82,1995-06-30-2002-10-31,6.45-16.3125,Sell,21 days,-29.38%,Fall by 15.4%,2779.04%,
2004-10-31,16.82,2005-04-30,14.23,2002-10-31-2003-11-30,3.1-18.5,Buy,129 days,-15.4%,Rise by 193.75%,2763.65%,
2005-01-31,15.8,2005-02-28,17.45,2004-09-30-2004-12-31,10.76-24.95,Sell,20 days,-10.44%,Fall by -11.12%,2753.2%,
2005-05-31,16.4,2005-07-31,20.08,2003-11-30-2004-09-30,13.23-15.42,Sell,43 days,-22.44%,Fall by 3.44%,2730.76%,
2005-06-30,17.34,2022-03-31,109.34,2004-09-30-2004-12-31,10.76-24.95,Buy,4370 days,530.57%,Rise by -22.38%,3261.33%,
2006-03-31,33.16,2006-05-31,30.89,2004-09-30-2006-03-31,10.76-42.7,Sell,43 days,6.85%,Fall by 31.14%,3268.17%,
2006-05-31,30.89,2006-06-30,24.42,2002-10-31-2006-03-31,3.1-42.7,Sell,22 days,20.95%,Fall by 11.67%,3289.12%,
2006-08-31,24.99,2006-08-31,24.99,1993-04-30-2002-10-31,6.45-10.5625,Sell,0 days,-0.0%,Fall by 0%,3289.12%,
2009-01-31,2.19,2022-05-31,101.86,2004-09-30-2006-03-31,10.76-42.7,Buy,3476 days,4551.14%,Rise by -41.04%,7840.26%,
2010-05-31,8.57,2010-06-30,7.32,2008-11-30-2010-04-30,1.62-10.24,Sell,22 days,14.59%,Fall by 30.6%,7854.85%,
2010-09-30,7.11,2010-09-30,7.11,1984-01-31-2008-11-30,3.87-14.0,Sell,0 days,-0.0%,Fall by 0%,7854.85%,
2012-08-31,3.72,2012-09-30,3.37,1987-10-31-2008-11-30,3.87-4.75,Sell,20 days,9.41%,Fall by 26.11%,7864.26%,
2013-10-31,3.34,2013-12-31,3.87,2012-11-30-2013-07-31,1.81-4.65,Sell,43 days,-15.87%,Fall by 11.89%,7848.39%,
2014-09-30,3.41,2014-10-31,2.8,2012-11-30-2014-07-31,1.81-4.8,Sell,23 days,17.89%,Fall by 19.29%,7866.28%,
2015-03-31,2.68,2015-03-31,2.68,2012-11-30-2014-07-31,1.81-4.8,Buy,0 days,0.0%,Rise by 0%,7866.28%,
2017-08-31,13.0,2017-10-31,10.99,2015-07-31-2017-07-31,1.61-15.65,Sell,43 days,15.46%,Fall by 8.55%,7881.74%,
2017-12-31,10.28,2017-12-31,10.28,1995-06-30-2015-07-31,2.63-16.3125,Sell,0 days,-0.0%,Fall by 0%,7881.74%,
2018-10-31,18.21,2018-11-30,21.3,2018-04-30-2018-09-30,9.04-34.14,Sell,22 days,-16.97%,Fall by -283.19%,7864.77%,
2019-02-28,23.53,2019-02-28,23.53,1992-02-29-2015-07-31,2.63-8.9375,Sell,0 days,-0.0%,Fall by 0%,7864.77%,
2021-06-30,93.93,2021-06-30,93.93,1984-08-31-2015-07-31,2.63-14.5,Sell,0 days,-0.0%,Fall by 0%,7864.77%,
2022-01-31,114.25,2022-03-31,109.34,2021-05-31-2021-11-30,72.5-164.46,Sell,43 days,4.3%,Fall by 22.38%,7869.07%,
2023-12-31,147.41,2024-06-30,162.21,2021-05-31-2021-11-30,72.5-164.46,Buy,129 days,10.04%,Rise by -15.43%,7879.11%,
2024-03-31,180.49,2024-04-30,158.38,2022-10-31-2024-03-31,54.57-227.3,Sell,21 days,12.25%,Fall by 13.39%,7891.36%,
2024-04-30,158.38,2024-07-31,144.48,2021-05-31-2024-03-31,72.5-227.3,Sell,66 days,8.78%,Fall by 16.4%,7900.13%,
2024-06-30,162.21,2024-07-31,144.48,2018-04-30-2024-03-31,9.04-227.3,Sell,22 days,10.93%,Fall by 16.4%,7911.06%,
2024-08-31,148.56,2024-09-30,164.08,2021-11-30-2022-10-31,70.29-118.13,Sell,20 days,-10.45%,Fall by 39.14%,7900.62%,
2024-10-31,144.07,2024-10-31,144.07,2004-09-30-2024-03-31,10.76-227.3,Buy,0 days,0.0%,Rise by 0%,7900.62%,
