Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-11-27,4.26,2023-11-27,4.26,2022-09-05-2023-08-22,4.93-6.34,Sell,0 days,-0.0%,Fall by 0%,92.3%,
2023-12-14,4.35,2024-01-19,4.64,2022-07-08-2023-11-15,4.1-5.07,Sell,26 days,-6.67%,Fall by -41.59%,85.63%,
2024-01-05,4.41,2024-01-05,4.41,2022-02-21-2023-11-15,4.1-5.78,Sell,0 days,-0.0%,Fall by 0%,85.63%,
2024-02-26,6.22,2024-03-08,6.53,2023-12-27-2024-01-17,4.52-4.59,Sell,9 days,-4.98%,Fall by 4.9%,80.65%,
2024-03-15,6.2,2024-03-15,6.2,2020-11-04-2023-11-15,4.1-13.96,Sell,0 days,-0.0%,Fall by 0%,80.65%,
2024-04-15,6.28,2025-03-24,8.8,2023-11-15-2024-04-02,4.0-6.78,Buy,245 days,40.13%,Rise by 4.2%,120.77%,
2024-06-05,7.72,2024-06-12,7.33,2024-04-02-2024-04-17,6.24-6.64,Sell,5 days,5.05%,Fall by 14.46%,125.82%,
2024-06-17,7.49,2025-03-24,8.8,2023-11-15-2024-05-28,4.0-7.98,Buy,200 days,17.49%,Rise by 4.2%,143.31%,
2024-07-03,7.18,2024-07-25,7.63,2022-01-24-2024-05-28,5.31-7.98,Sell,16 days,-6.27%,Fall by 17.82%,137.05%,
2024-08-06,7.36,2024-08-09,7.38,2024-05-28-2024-06-24,6.95-7.85,Sell,3 days,-0.27%,Fall by 14.36%,136.78%,
2024-08-09,7.38,2024-08-09,7.38,2023-11-15-2024-07-30,4.0-8.05,Buy,0 days,0.0%,Rise by 0%,136.78%,
2024-08-19,6.27,2024-08-30,6.08,2022-01-24-2024-07-30,5.31-8.05,Sell,9 days,3.03%,Fall by 6.58%,139.81%,
2024-08-20,6.11,2024-08-20,6.11,2021-09-21-2024-07-30,5.39-8.05,Sell,0 days,-0.0%,Fall by 0%,139.81%,
2024-08-21,6.2,2024-09-04,6.01,2023-11-15-2024-05-28,4.0-7.98,Sell,10 days,3.06%,Fall by 5.49%,142.87%,
2024-08-23,6.32,2024-08-29,6.12,2023-11-15-2024-07-30,4.0-8.05,Sell,4 days,3.16%,Fall by 7.19%,146.03%,
2024-09-16,5.93,2024-09-18,5.71,2023-11-15-2024-04-02,4.0-6.78,Sell,2 days,3.71%,Fall by 7.18%,149.74%,
2024-10-24,6.53,2025-09-03,10.19,2024-09-24-2024-10-10,5.635-7.26,Buy,224 days,56.05%,Rise by 5.0%,205.79%,
2024-11-11,5.49,2024-11-12,5.3,2024-09-24-2024-10-10,5.635-7.26,Sell,1 days,3.46%,Fall by -14.15%,209.25%,
2024-11-29,6.36,2024-11-29,6.36,2024-04-02-2024-09-24,5.85-6.64,Sell,0 days,-0.0%,Fall by 0%,209.25%,
2024-12-30,6.35,2025-01-09,6.08,2024-10-10-2024-11-13,5.37-6.88,Sell,8 days,4.25%,Fall by -45.89%,213.51%,
2025-01-29,6.37,2025-02-05,6.59,2024-04-02-2024-11-13,5.37-6.64,Sell,5 days,-3.45%,Fall by -25.95%,210.05%,
2025-03-06,8.92,2025-03-31,8.73,2024-11-22-2025-01-13,6.09-6.01,Sell,17 days,2.13%,Fall by 3.78%,212.18%,
2025-03-24,8.8,2025-03-31,8.73,2024-09-24-2025-03-19,5.635-10.1,Sell,5 days,0.8%,Fall by 3.78%,212.98%,
2025-03-25,8.74,2025-04-07,8.3,2024-11-13-2025-03-19,5.22-10.1,Sell,9 days,5.03%,Fall by -1.2%,218.01%,
2025-03-26,8.81,2025-04-04,8.54,2020-11-18-2023-11-15,4.1-14.74,Sell,7 days,3.06%,Fall by 1.64%,221.08%,
2025-03-31,8.73,2025-03-31,8.73,2024-09-24-2025-03-19,5.635-10.1,Buy,0 days,0.0%,Rise by 0%,221.08%,
2025-04-03,8.62,2025-04-07,8.3,2022-05-10-2025-03-19,4.2-10.1,Sell,2 days,3.71%,Fall by -1.2%,224.79%,
2025-04-09,8.56,2025-09-03,10.19,2024-11-13-2025-03-19,5.22-10.1,Buy,105 days,19.04%,Rise by 5.0%,243.83%,
2025-05-13,9.04,2025-05-15,9.17,2025-03-19-2025-04-07,8.35-9.13,Sell,2 days,-1.44%,Fall by 8.4%,242.39%,
2025-06-03,8.4,2025-06-18,8.71,2023-11-15-2025-03-19,4.0-10.1,Sell,11 days,-3.69%,Fall by 9.41%,238.7%,
2025-08-05,8.69,2025-08-05,8.69,2025-03-19-2025-07-10,8.19-9.13,Sell,0 days,-0.0%,Fall by 0%,238.7%,
2025-09-04,10.17,2025-09-18,9.71,2025-05-06-2025-07-10,8.19-8.88,Sell,10 days,4.52%,Fall by -11.23%,243.23%,
2025-09-08,10.15,2025-09-08,10.15,2025-07-10-2025-08-28,7.8-10.85,Buy,0 days,0.0%,Rise by 0%,243.23%,
2025-09-25,9.65,2025-09-25,9.65,2024-11-13-2025-08-28,5.22-10.85,Buy,0 days,0.0%,Rise by 0%,243.23%,
2025-10-09,10.15,2025-10-28,10.5,2025-07-29-2025-08-13,8.53-8.6,Sell,13 days,-3.45%,Fall by -2.86%,239.78%,
2025-10-23,10.42,2025-10-23,10.42,2020-11-04-2021-04-06,8.51-13.96,Sell,0 days,-0.0%,Fall by 0%,239.78%,
