Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2023-05-30 - 2023-05-31,1 days,2023-06-13,59.96,2023-07-13,63.49,22 days,5.9%,Rise by 9.97%,85.6%,
Sell,2023-07-03 - 2023-07-05,2 days,2023-07-10,61.04,2023-07-13,63.49,3 days,-4.0%,Fall by 3.29%,81.5%,
Sell,2023-07-19 - 2023-07-24,3 days,2023-08-02,64.38,2023-08-10,63.85,6 days,0.8%,Fall by 8.31%,82.4%,
Buy,2023-08-17 - 2023-08-24,5 days,2023-08-28,60.3,2023-12-19,63.45,81 days,5.2%,Rise by 3.07%,87.6%,
Sell,2023-09-18 - 2023-09-19,1 days,2023-09-22,60.64,2023-10-05,57.94,9 days,4.5%,Fall by 9.47%,92.0%,
Buy,2023-10-04 - 2023-10-06,2 days,2023-10-26,55.97,2023-11-03,59.23,6 days,5.8%,Rise by 10.79%,97.9%,
Sell,2023-11-20 - 2023-11-21,1 days,2023-11-28,60.89,2023-12-01,60.7,3 days,0.3%,Fall by 2.92%,98.2%,
Sell,2023-12-26 - 2023-12-27,1 days,2024-01-02,64.27,2024-01-04,64.1,2 days,0.3%,Fall by 9.9%,98.4%,
Buy,2024-01-11 - 2024-01-17,4 days,2024-01-19,60.42,2024-06-13,54.3,104 days,-10.1%,Rise by 0.65%,88.3%,
Sell,2024-02-26 - 2024-02-29,3 days,2024-03-05,59.24,2024-03-07,60.8,2 days,-2.6%,Fall by 5.25%,85.7%,
Buy,2024-04-16 - 2024-05-03,13 days,2024-05-16,56.88,2024-09-19,64.41,90 days,13.2%,Rise by 3.8%,98.9%,
Sell,2024-07-17 - 2024-07-18,1 days,2024-07-25,57.89,2024-08-06,56.12,8 days,3.1%,Fall by 5.01%,102.0%,
Sell,2024-08-21 - 2024-08-23,2 days,2024-09-04,59.17,2024-09-09,61.47,3 days,-3.9%,Fall by 7.06%,98.1%,
Sell,2024-09-16 - 2024-09-20,4 days,2024-09-25,62.9,2024-10-15,56.32,14 days,10.5%,Fall by 10.16%,108.5%,
Buy,2024-10-15 - 2024-10-29,10 days,2024-11-06,56.54,2025-04-24,62.2,121 days,10.0%,Rise by 0.11%,118.6%,
Sell,2025-02-10 - 2025-02-11,1 days,2025-03-04,58.61,2025-03-12,58.33,6 days,0.5%,Fall by 4.95%,119.0%,
Sell,2025-04-30 - 2025-05-02,2 days,2025-05-09,63.18,2025-05-15,64.97,4 days,-2.8%,Fall by -14.83%,116.2%,
Sell,2025-07-03 - 2025-07-07,2 days,2025-07-11,73.6,2025-07-15,73.45,2 days,0.2%,Fall by 1.43%,116.4%,
Sell,2025-09-29 - 2025-09-30,1 days,2025-10-10,78.32,2025-10-15,80.39,3 days,-2.6%,Fall by -4.86%,113.8%,
