Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2023-06-28,13.43,2023-08-04,17.1,Sell,26 days,Fall by 1.790000%,-27.33
2023-07-24,13.91,2023-08-04,17.1,Sell,8 days,Fall by 5.900000%,-22.93
2023-09-01,13.09,2023-09-21,17.54,Sell,13 days,Fall by -22.920000%,-34.0
2023-09-11,13.8,2023-09-21,17.54,Sell,7 days,Fall by -16.590000%,-27.1
2023-09-21,17.54,2023-10-23,20.37,Buy,21 days,Rise by 23.770000%,16.13
2023-10-20,21.71,2024-02-20,15.42,Buy,86 days,Rise by -31.320000%,-28.97
2023-11-02,15.66,2023-11-09,15.29,Sell,4 days,Fall by 11.880000%,2.36
2023-11-21,13.35,2023-12-11,12.63,Sell,13 days,Fall by 9.590000%,5.39
2023-11-24,12.46,2024-02-13,15.85,Sell,56 days,Fall by 3.130000%,-27.21
2023-12-26,12.99,2024-02-13,15.85,Sell,34 days,Fall by 1.540000%,-22.02
2024-01-04,14.13,2024-04-10,15.8,Buy,68 days,Rise by -11.180000%,11.82
2024-01-09,12.76,2024-02-13,15.85,Sell,24 days,Fall by -0.240000%,-24.22
2024-01-25,13.45,2024-02-20,15.42,Buy,17 days,Rise by 17.840000%,14.65
2024-03-21,12.92,2024-04-04,16.35,Sell,9 days,Fall by 8.200000%,-26.55
2024-04-15,19.23,2024-07-31,16.36,Buy,76 days,Rise by -23.710000%,-14.92
2024-05-10,12.55,2024-07-18,15.93,Sell,48 days,Fall by 4.860000%,-26.93
2024-05-16,12.42,2024-07-18,15.93,Sell,44 days,Fall by 3.860000%,-28.26
2024-05-20,12.15,2024-07-18,15.93,Sell,42 days,Fall by 1.730000%,-31.11
2024-06-06,12.58,2024-07-18,15.93,Sell,29 days,Fall by 4.370000%,-26.63
2024-06-13,11.94,2024-07-18,15.93,Sell,24 days,Fall by -0.750000%,-33.42
2024-06-27,12.24,2024-07-18,15.93,Sell,14 days,Fall by -19.690000%,-30.15
2024-07-02,12.03,2024-07-18,15.93,Sell,11 days,Fall by -21.780000%,-32.42
2024-09-24,15.39,2024-10-01,19.26,Sell,4 days,Fall by -17.150000%,-25.15
2024-12-13,13.81,2024-12-19,24.09,Buy,3 days,Rise by 41.490000%,74.44
2024-12-17,15.87,2025-01-03,16.13,Buy,12 days,Rise by 23.130000%,1.64
2024-12-26,14.73,2025-01-10,19.54,Sell,10 days,Fall by -0.810000%,-32.65
2025-02-14,14.77,2025-02-24,18.98,Sell,5 days,Fall by -16.110000%,-28.5
2025-05-13,18.22,2025-05-23,22.29,Sell,7 days,Fall by 7.960000%,-22.34
2025-05-16,17.24,2025-05-23,22.29,Sell,4 days,Fall by 2.730000%,-29.29
2025-06-25,16.76,2025-07-28,15.03,Sell,22 days,Fall by 5.850000%,10.32
2025-07-09,15.94,2025-08-01,20.38,Sell,16 days,Fall by 6.340000%,-27.85
2025-07-18,16.41,2025-07-28,15.03,Sell,5 days,Fall by 10.240000%,8.41
2025-07-28,15.03,2025-08-01,20.38,Sell,3 days,Fall by 5.390000%,-35.6
2025-08-13,14.49,2025-10-10,21.66,Sell,41 days,Fall by -20.360000%,-49.48
