Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2020-06-21,162.39,2020-08-23,166.2,2020-06-14,Buy,9 Weeks,2.35%,Rise by -11.77%,131.34%,Normal Case,
2020-07-05,163.59,2021-07-04,145.04,2020-06-28,Buy,52 Weeks,-11.34%,Rise by -10.07%,120.0%,Normal Case,
2020-09-06,162.74,2021-07-04,145.04,2020-08-30,Buy,43 Weeks,-10.88%,Rise by -11.96%,109.12%,Normal Case,
2020-09-13,164.48,2021-07-04,145.04,2020-09-06,Buy,42 Weeks,-11.82%,Rise by -10.0%,97.3%,Normal Case,
2020-09-20,163.57,2021-07-04,145.04,2020-09-13,Buy,41 Weeks,-11.33%,Rise by -10.06%,85.97%,Normal Case,
2020-09-27,165.12,2021-07-04,145.04,2020-09-20,Buy,40 Weeks,-12.16%,Rise by -10.35%,73.81%,Normal Case,
2020-11-01,157.57,2021-07-04,145.04,2020-10-25,Buy,35 Weeks,-7.95%,Rise by -11.84%,65.86%,Normal Case,
2021-01-31,152.0,2021-07-04,145.04,2021-01-24,Buy,22 Weeks,-4.58%,Rise by -11.35%,61.28%,Normal Case,
2021-03-07,138.91,2021-07-04,145.04,2021-02-28,Buy,17 Weeks,4.41%,Rise by 0.83%,65.69%,Normal Case,
2021-03-28,136.66,2021-07-04,145.04,2016-01-24,Buy,14 Weeks,6.13%,Rise by 10.16%,71.83%,Tangent Case,
2021-03-28,136.66,2021-07-04,145.04,2021-03-21,Buy,14 Weeks,6.13%,Rise by 10.16%,77.96%,Normal Case,
2021-05-09,139.23,2021-08-08,147.78,2021-05-02,Buy,13 Weeks,6.14%,Rise by 8.13%,84.1%,Normal Case,
2021-06-20,145.73,2021-10-10,141.88,2021-06-13,Buy,16 Weeks,-2.64%,Rise by 3.31%,81.46%,Normal Case,
2021-07-25,148.5,2021-10-10,141.88,2021-07-18,Buy,11 Weeks,-4.46%,Rise by 3.94%,77.0%,Normal Case,
2021-08-22,150.55,2021-11-28,150.53,2021-08-15,Buy,14 Weeks,-0.01%,Rise by 2.52%,76.99%,Normal Case,
2021-09-19,149.17,2021-11-28,150.53,2021-09-12,Buy,10 Weeks,0.91%,Rise by 3.47%,77.9%,Normal Case,
2021-11-28,150.53,2022-08-21,113.04,2021-11-21,Buy,38 Weeks,-24.91%,Rise by -10.38%,52.99%,Normal Case,
2021-12-05,154.35,2022-08-21,113.04,2021-11-28,Buy,37 Weeks,-26.76%,Rise by -10.43%,26.23%,Normal Case,
2022-01-30,143.13,2022-08-21,113.04,2022-01-23,Buy,29 Weeks,-21.02%,Rise by -10.11%,5.21%,Normal Case,
2022-02-27,136.87,2022-08-21,113.04,2022-02-20,Buy,25 Weeks,-17.41%,Rise by -11.78%,-12.21%,Normal Case,
2022-05-01,119.45,2022-08-21,113.04,2022-04-24,Buy,16 Weeks,-5.37%,Rise by -0.75%,-17.57%,Normal Case,
2022-05-22,118.51,2022-08-21,113.04,2022-05-15,Buy,13 Weeks,-4.62%,Rise by 0.03%,-22.19%,Normal Case,
2022-05-29,119.08,2022-08-21,113.04,2022-05-08,Buy,12 Weeks,-5.07%,Rise by -0.45%,-27.26%,Normal Case,
2022-07-17,116.14,2022-12-25,102.16,2022-07-10,Buy,23 Weeks,-12.04%,Rise by -11.79%,-39.3%,Normal Case,
2022-11-06,94.22,2023-02-19,102.38,2022-10-30,Buy,15 Weeks,8.66%,Rise by 15.19%,-30.64%,Normal Case,
2022-12-11,106.33,2023-02-19,102.38,2022-12-04,Buy,10 Weeks,-3.71%,Rise by 2.07%,-34.35%,Normal Case,
2022-12-18,107.11,2023-02-19,102.38,2022-12-11,Buy,9 Weeks,-4.42%,Rise by 1.33%,-38.77%,Normal Case,
2023-03-12,105.59,2023-07-16,101.29,2023-03-05,Buy,18 Weeks,-4.07%,Rise by -11.19%,-42.84%,Normal Case,
2023-03-19,106.85,2023-07-16,101.29,2023-03-12,Buy,17 Weeks,-5.2%,Rise by -10.74%,-48.04%,Normal Case,
2023-04-30,106.46,2023-07-16,101.29,2023-04-23,Buy,11 Weeks,-4.86%,Rise by -10.42%,-52.9%,Normal Case,
2023-08-13,95.37,2024-01-14,96.52,2023-08-06,Buy,22 Weeks,1.21%,Rise by -11.09%,-51.69%,Normal Case,
2023-11-05,87.63,2024-01-14,96.52,2023-10-22,Buy,10 Weeks,10.14%,Rise by 8.03%,-41.55%,Normal Case,
2024-03-10,95.73,2024-06-30,91.78,2024-03-03,Buy,16 Weeks,-4.13%,Rise by -1.11%,-45.67%,Normal Case,
2024-07-21,92.92,2024-10-06,95.55,2024-07-14,Buy,11 Weeks,2.83%,Rise by 8.06%,-42.84%,Normal Case,
2024-07-28,92.99,2024-10-06,95.55,2024-07-07,Buy,10 Weeks,2.75%,Rise by 7.98%,-40.09%,Normal Case,
2024-08-04,98.28,2024-10-06,95.55,2024-07-28,Buy,9 Weeks,-2.78%,Rise by -3.96%,-42.87%,Normal Case,
2024-08-11,96.26,2024-12-22,88.31,2024-06-02,Buy,19 Weeks,-8.26%,Rise by -1.94%,-51.13%,Local Extrema Case,
2024-08-11,96.26,2024-12-22,88.31,2024-08-04,Buy,19 Weeks,-8.26%,Rise by -1.94%,-59.39%,Normal Case,
2024-09-08,99.56,2024-12-22,88.31,2024-09-01,Buy,15 Weeks,-11.3%,Rise by -5.19%,-70.69%,Normal Case,
2025-01-05,87.29,2025-03-23,90.7,2024-12-29,Buy,11 Weeks,3.91%,Rise by 5.89%,-66.78%,Normal Case,
2025-02-02,87.76,2025-04-20,87.53,2025-01-26,Buy,11 Weeks,-0.26%,Rise by 5.8%,-67.04%,Normal Case,
2025-02-09,89.27,2025-04-20,87.53,2025-02-02,Buy,10 Weeks,-1.95%,Rise by 4.01%,-68.99%,Normal Case,
2025-03-02,92.43,2025-07-20,85.24,2025-02-23,Buy,20 Weeks,-7.78%,Rise by -5.45%,-76.77%,Normal Case,
2025-03-09,90.11,2025-07-20,85.24,2024-11-24,Buy,19 Weeks,-5.4%,Rise by -3.02%,-82.17%,Local Extrema Case,
2025-03-09,90.11,2025-07-20,85.24,2025-03-02,Buy,19 Weeks,-5.4%,Rise by -3.02%,-87.58%,Normal Case,
2025-03-23,90.7,2025-07-20,85.24,2025-03-09,Buy,17 Weeks,-6.02%,Rise by -3.65%,-93.6%,Normal Case,
2025-03-30,90.14,2025-07-20,85.24,2025-01-19,Buy,16 Weeks,-5.44%,Rise by -3.05%,-99.04%,Local Extrema Case,
2025-04-06,92.85,2025-07-20,85.24,2025-03-30,Buy,15 Weeks,-8.2%,Rise by -5.88%,-107.23%,Normal Case,
2025-05-04,87.73,2025-07-20,85.24,2025-02-16,Buy,11 Weeks,-2.84%,Rise by -0.39%,-110.07%,Local Extrema Case,
2025-06-22,86.49,2025-08-24,87.05,2025-06-15,Buy,9 Weeks,0.65%,Rise by 4.39%,-109.42%,Normal Case,
2025-06-29,87.39,2025-10-05,89.38,2025-06-22,Buy,14 Weeks,2.28%,Rise by 3.32%,-107.14%,Normal Case,
2025-08-03,87.82,2025-10-05,89.38,2025-07-27,Buy,9 Weeks,1.78%,Rise by 2.81%,-105.37%,Normal Case,
2025-10-12,90.62,2025-10-12,90.62,2025-09-28,Buy,0 Weeks,0.0%,Rise by 0%,-105.37%,Normal Case,
2025-10-19,91.2,2025-10-19,91.2,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,-105.37%,Normal Case,
