Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2022-08-28,114.67,2022-12-18,129.29,2022-08-14,Buy,16 Weeks,12.75%,Rise by 19.25%,268.01%,Normal Case,
2022-09-11,119.17,2022-12-18,129.29,2022-09-04,Buy,14 Weeks,8.49%,Rise by 14.74%,276.5%,Normal Case,
2022-09-18,117.08,2022-12-18,129.29,2022-09-11,Buy,13 Weeks,10.43%,Rise by 16.79%,286.93%,Normal Case,
2022-09-25,109.14,2022-12-18,129.29,2022-07-17,Buy,12 Weeks,18.46%,Rise by 25.29%,305.4%,Local Extrema Case,
2022-10-23,122.23,2023-01-29,140.32,2022-08-07,Buy,14 Weeks,14.8%,Rise by 17.0%,320.2%,Local Extrema Case,
2022-12-25,131.28,2023-02-26,140.93,2016-03-06,Buy,9 Weeks,7.35%,Rise by 9.43%,327.55%,Tangent Case,
2023-01-01,134.1,2023-05-21,139.18,2022-12-11,Buy,20 Weeks,3.79%,Rise by 7.13%,331.34%,Normal Case,
2023-01-08,137.94,2023-05-21,139.18,2023-01-01,Buy,19 Weeks,0.9%,Rise by 4.15%,332.23%,Normal Case,
2023-01-29,140.32,2023-05-21,139.18,2023-01-15,Buy,16 Weeks,-0.81%,Rise by -10.34%,331.42%,Normal Case,
2023-02-19,142.24,2023-05-21,139.18,2023-02-12,Buy,13 Weeks,-2.15%,Rise by -10.38%,329.27%,Normal Case,
2023-03-05,143.66,2023-05-21,139.18,2022-12-25,Buy,11 Weeks,-3.12%,Rise by 9.22%,326.15%,Local Extrema Case,
2023-03-05,143.66,2023-05-21,139.18,2023-02-26,Buy,11 Weeks,-3.12%,Rise by 9.22%,323.03%,Normal Case,
2023-04-30,138.24,2023-08-20,148.97,2023-04-16,Buy,16 Weeks,7.76%,Rise by 13.51%,330.8%,Normal Case,
2023-05-21,139.18,2023-08-20,148.97,2023-05-14,Buy,13 Weeks,7.03%,Rise by 12.74%,337.83%,Normal Case,
2023-05-28,136.94,2023-08-20,148.97,2023-05-21,Buy,12 Weeks,8.78%,Rise by 14.58%,346.61%,Normal Case,
2023-07-02,145.44,2023-10-29,135.69,2023-06-25,Buy,17 Weeks,-6.7%,Rise by 37.72%,339.91%,Normal Case,
2023-07-09,144.34,2023-10-29,135.69,2023-06-18,Buy,16 Weeks,-5.99%,Rise by 38.77%,333.92%,Normal Case,
2023-07-16,149.77,2023-10-29,135.69,2023-07-09,Buy,15 Weeks,-9.4%,Rise by 33.74%,324.52%,Normal Case,
2023-08-13,154.45,2023-10-29,135.69,2016-03-13,Buy,11 Weeks,-12.15%,Rise by -12.15%,312.37%,Tangent Case,
2023-09-24,145.73,2024-01-28,172.28,2023-09-17,Buy,18 Weeks,18.22%,Rise by 37.45%,330.59%,Normal Case,
2024-01-07,172.27,2024-04-21,185.8,2023-12-31,Buy,15 Weeks,7.85%,Rise by 16.27%,338.44%,Normal Case,
2024-02-18,179.03,2024-04-21,185.8,2024-02-04,Buy,9 Weeks,3.78%,Rise by 14.39%,342.22%,Normal Case,
2024-03-10,188.22,2024-06-09,199.95,2024-03-03,Buy,13 Weeks,6.23%,Rise by 8.8%,348.46%,Normal Case,
2024-04-07,197.45,2024-06-09,199.95,2024-03-31,Buy,9 Weeks,1.27%,Rise by 13.85%,349.72%,Normal Case,
2024-04-28,193.49,2024-08-04,199.14,2024-01-21,Buy,14 Weeks,2.92%,Rise by 16.18%,352.64%,Local Extrema Case,
2024-04-28,193.49,2024-08-04,199.14,2024-04-14,Buy,14 Weeks,2.92%,Rise by 16.18%,355.56%,Normal Case,
2024-06-02,202.63,2024-08-04,199.14,2024-05-26,Buy,9 Weeks,-1.72%,Rise by 10.94%,353.84%,Normal Case,
2024-07-28,212.24,2024-12-15,239.94,2024-07-21,Buy,20 Weeks,13.05%,Rise by 17.66%,366.89%,Normal Case,
2024-08-18,213.97,2024-12-15,239.94,2024-08-04,Buy,17 Weeks,12.14%,Rise by 16.71%,379.03%,Normal Case,
2024-10-13,222.29,2024-12-15,239.94,2024-10-06,Buy,9 Weeks,7.94%,Rise by 12.34%,386.97%,Normal Case,
2024-10-27,222.31,2025-03-09,242.28,2024-10-20,Buy,19 Weeks,8.98%,Rise by 24.42%,395.95%,Normal Case,
2024-11-03,222.94,2025-03-09,242.28,2024-10-27,Buy,18 Weeks,8.67%,Rise by 24.06%,404.63%,Normal Case,
2025-01-05,243.28,2025-03-09,242.28,2024-12-29,Buy,9 Weeks,-0.41%,Rise by -13.56%,404.22%,Normal Case,
2025-01-12,239.87,2025-06-01,264.0,2025-01-05,Buy,20 Weeks,10.06%,Rise by -12.34%,414.28%,Normal Case,
2025-01-19,259.16,2025-06-01,264.0,2025-01-12,Buy,19 Weeks,1.87%,Rise by -10.31%,416.14%,Normal Case,
2025-02-23,264.24,2025-06-01,264.0,2025-02-09,Buy,14 Weeks,-0.09%,Rise by -10.61%,416.05%,Normal Case,
2025-03-23,241.63,2025-06-01,264.0,2024-12-22,Buy,10 Weeks,9.26%,Rise by 10.73%,425.31%,Local Extrema Case,
2025-03-30,242.85,2025-06-01,264.0,2025-03-09,Buy,9 Weeks,8.71%,Rise by 10.18%,434.02%,Normal Case,
2025-04-27,243.55,2025-07-20,291.27,2025-04-06,Buy,12 Weeks,19.59%,Rise by 22.61%,453.61%,Normal Case,
2025-06-29,287.11,2025-10-19,297.56,2025-06-22,Buy,16 Weeks,3.64%,Rise by 10.08%,457.25%,Normal Case,
2025-07-20,291.27,2025-10-19,297.56,2025-07-13,Buy,13 Weeks,2.16%,Rise by 8.51%,459.41%,Normal Case,
2025-08-03,289.37,2025-10-19,297.56,2025-07-20,Buy,11 Weeks,2.83%,Rise by 9.22%,462.24%,Normal Case,
2025-09-07,294.38,2025-09-07,294.38,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,462.24%,Normal Case,
