Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2023-07-21 - 2023-07-24,1 days,2023-08-02,79.87,2023-08-04,79.54,2 days,0.4%,Fall by -0.53%,14.8%
Sell,2024-01-10 - 2024-01-12,2 days,2024-01-18,84.32,2024-01-24,84.25,4 days,0.1%,Fall by -0.65%,14.8%
Sell,2024-02-26 - 2024-03-07,8 days,2024-03-15,89.55,2024-03-21,89.49,4 days,0.1%,Fall by 5.23%,14.9%
Sell,2024-05-15 - 2024-05-21,4 days,2024-05-28,88.88,2024-06-04,91.17,5 days,-2.6%,Fall by -1.92%,12.3%
Sell,2024-06-06 - 2024-06-10,2 days,2024-06-14,91.68,2024-07-05,91.42,15 days,0.3%,Fall by 1.19%,12.6%
Sell,2024-08-27 - 2024-09-03,5 days,2024-09-06,96.66,2024-10-07,93.24,21 days,3.5%,Fall by 3.54%,16.2%
Buy,2024-09-27 - 2024-10-01,2 days,2024-10-07,93.24,2025-04-04,83.89,129 days,-10.0%,Rise by -2.96%,6.1%
Buy,2024-10-03 - 2024-10-25,16 days,2024-10-29,92.31,2025-04-07,82.33,114 days,-10.8%,Rise by -1.98%,-4.7%
Buy,2024-12-20 - 2024-12-31,7 days,2025-01-03,86.6,2025-02-25,93.45,37 days,7.9%,Rise by 4.05%,3.2%
Sell,2025-01-28 - 2025-02-06,7 days,2025-02-18,89.06,2025-02-21,91.26,3 days,-2.5%,Fall by 9.86%,0.8%
Buy,2025-03-27 - 2025-04-08,8 days,2025-04-10,80.28,2025-04-25,86.79,11 days,8.1%,Rise by 11.43%,8.9%
Sell,2025-06-02 - 2025-06-04,2 days,2025-06-16,90.05,2025-06-24,88.02,6 days,2.3%,Fall by 8.3%,11.1%
Buy,2025-07-31 - 2025-08-07,5 days,2025-08-11,83.22,2025-08-19,88.05,6 days,5.8%,Rise by 8.29%,16.9%
Sell,2025-08-21 - 2025-08-22,1 days,2025-08-29,88.88,2025-09-16,88.42,12 days,0.5%,Fall by 3.25%,17.4%
Sell,2025-10-02 - 2025-10-03,1 days,2025-10-08,93.4,2025-10-15,92.13,5 days,1.4%,Fall by 0.92%,18.8%
