Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2024-04-02,74.68,2024-06-03,79.58,2022-03-08-2024-02-26,45.23-87.27,Sell,44 days,-6.56%,Fall by 1.5%,71.46%,
2024-04-09,75.74,2024-04-09,75.74,2022-06-30-2024-02-26,49.58-87.27,Buy,0 days,0.0%,Rise by 0%,71.46%,
2024-04-30,76.3,2024-05-07,74.72,2024-02-26-2024-04-05,75.86-85.98,Sell,5 days,2.07%,Fall by -1.58%,73.53%,
2024-06-03,79.58,2024-06-03,79.58,2022-03-08-2024-02-26,45.23-87.27,Buy,0 days,0.0%,Rise by 0%,73.53%,
2024-06-13,78.88,2024-07-19,82.05,2024-04-05-2024-05-27,73.66-80.8,Buy,26 days,4.02%,Rise by -10.85%,77.55%,
2024-08-08,79.66,2024-08-09,79.89,2024-05-27-2024-06-26,78.32-79.86,Sell,1 days,-0.29%,Fall by 6.83%,77.26%,
2024-08-21,80.43,2024-08-21,80.43,2024-04-05-2024-07-31,73.66-85.53,Buy,0 days,0.0%,Rise by 0%,77.26%,
2024-09-30,74.77,2024-09-30,74.77,2024-02-26-2024-09-05,75.52-85.98,Sell,0 days,-0.0%,Fall by 0%,77.26%,
2024-10-09,73.79,2024-10-25,71.43,2021-01-14-2024-02-26,36.9-87.27,Sell,12 days,3.2%,Fall by -4.56%,80.46%,
2024-10-11,72.27,2024-10-17,73.75,2024-04-05-2024-05-27,73.66-80.8,Sell,4 days,-2.05%,Fall by -2.63%,78.42%,
2024-10-18,73.73,2024-10-18,73.73,2023-11-23-2024-09-05,75.52-78.9,Sell,0 days,-0.0%,Fall by 0%,78.42%,
2024-10-29,73.31,2024-12-06,81.38,2021-01-14-2023-11-23,36.9-80.28,Buy,28 days,11.01%,Rise by -4.87%,89.42%,
2024-11-21,78.69,2024-11-21,78.69,2023-11-23-2024-10-25,72.61-78.9,Sell,0 days,-0.0%,Fall by 0%,89.42%,
2024-12-10,80.98,2024-12-16,80.35,2024-07-31-2024-10-25,72.61-84.11,Sell,4 days,0.78%,Fall by 7.04%,90.2%,
2024-12-16,80.35,2024-12-16,80.35,2024-10-25-2024-12-03,71.31-83.73,Buy,0 days,0.0%,Rise by 0%,90.2%,
2025-02-07,74.52,2025-02-14,72.35,2024-12-03-2025-01-14,75.6-82.19,Sell,5 days,2.91%,Fall by 8.03%,93.11%,
2025-02-20,71.04,2025-02-25,71.98,2024-10-25-2024-12-03,71.31-83.73,Sell,3 days,-1.32%,Fall by 7.56%,91.79%,
2025-02-21,70.26,2025-02-25,71.98,2022-03-08-2023-11-23,45.23-80.28,Sell,2 days,-2.45%,Fall by 7.56%,89.34%,
2025-02-26,70.5,2025-03-06,74.06,2023-06-26-2024-02-26,63.29-87.27,Sell,6 days,-5.05%,Fall by 7.2%,84.29%,
2025-03-13,68.15,2025-03-28,69.78,2021-01-14-2023-11-23,36.9-80.28,Sell,11 days,-2.39%,Fall by 2.68%,81.9%,
2025-04-10,68.78,2025-04-10,68.78,2023-11-23-2025-03-18,67.86-78.9,Sell,0 days,-0.0%,Fall by 0%,81.9%,
2025-04-30,71.96,2025-04-30,71.96,2024-04-23-2025-03-18,67.86-77.61,Sell,0 days,-0.0%,Fall by 0%,81.9%,
2025-05-16,69.04,2025-05-16,69.04,2025-03-18-2025-04-23,65.95-74.38,Buy,0 days,0.0%,Rise by 0%,81.9%,
2025-06-17,72.01,2025-06-24,70.82,2025-04-23-2025-05-23,69.04-73.08,Sell,5 days,1.65%,Fall by 2.82%,83.55%,
2025-07-03,68.96,2025-07-22,76.81,2025-05-23-2025-06-10,67.63-74.81,Buy,13 days,11.38%,Rise by -10.38%,94.94%,
2025-07-24,74.88,2025-07-31,72.0,2025-06-10-2025-06-30,68.0-71.69,Sell,5 days,3.85%,Fall by 4.42%,98.78%,
2025-08-06,70.79,2025-08-06,70.79,2025-06-30-2025-07-17,66.93-80.96,Buy,0 days,0.0%,Rise by 0%,98.78%,
2025-08-14,69.29,2025-08-14,69.29,2025-03-18-2025-07-17,65.95-80.96,Buy,0 days,0.0%,Rise by 0%,98.78%,
2025-09-12,73.64,2025-09-22,72.56,2024-02-26-2025-08-26,69.74-85.98,Sell,6 days,1.47%,Fall by 1.76%,100.25%,
2025-10-10,73.13,2025-10-14,73.09,2025-07-17-2025-08-26,69.74-72.45,Sell,2 days,0.05%,Fall by 2.48%,100.3%,
