Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-10-28,33.09,2025-10-07,42.12,2022-03-15-2024-10-07,20.41-39.17,Buy,246 days,27.29%,Rise by -5.15%,151.07%
2024-11-14,30.03,2024-12-09,34.21,2023-10-23-2024-10-07,25.285-39.17,Sell,17 days,-13.92%,Fall by 12.22%,137.15%
2024-11-18,30.84,2024-11-18,30.84,2024-08-28-2024-10-07,24.68-39.17,Buy,0 days,0.0%,Rise by 0%,137.15%
2024-12-16,30.88,2024-12-18,29.78,2023-05-31-2024-10-07,24.34-39.17,Sell,2 days,3.56%,Fall by 8.36%,140.71%
2025-01-14,28.22,2025-01-14,28.22,2023-10-23-2024-10-07,25.285-39.17,Buy,0 days,0.0%,Rise by 0%,140.71%
2025-02-06,31.81,2025-02-14,35.65,2024-10-07-2024-11-25,30.08-37.53,Sell,6 days,-12.07%,Fall by 6.48%,128.64%
2025-02-28,33.93,2025-03-05,36.68,2024-12-09-2025-01-10,27.68-33.63,Sell,3 days,-8.1%,Fall by 14.64%,120.53%
2025-03-13,35.72,2025-03-13,35.72,2021-02-17-2022-10-24,18.67-102.44,Sell,0 days,-0.0%,Fall by 0%,120.53%
2025-04-02,34.96,2025-04-02,34.96,2025-01-10-2025-03-17,27.27-38.39,Buy,0 days,0.0%,Rise by 0%,120.53%
2025-04-04,31.31,2025-04-07,29.35,2025-01-10-2025-03-17,27.27-38.39,Sell,1 days,6.26%,Fall by -11.55%,126.79%
2025-04-30,32.1,2025-05-13,34.68,2025-03-17-2025-04-08,30.61-36.78,Sell,9 days,-8.04%,Fall by 5.59%,118.75%
2025-07-30,35.13,2025-08-05,35.5,2025-05-14-2025-05-30,33.115-34.91,Sell,4 days,-1.05%,Fall by -8.23%,117.7%
2025-09-24,41.56,2025-10-10,38.42,2021-06-28-2022-01-05,34.96-70.305,Sell,12 days,7.56%,Fall by -3.98%,125.26%
2025-10-14,39.15,2025-10-14,39.15,2025-04-08-2025-10-02,27.825-43.365,Buy,0 days,0.0%,Rise by 0%,125.26%
