Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2024-01-05 - 2024-01-12,5 days,2024-01-22,20.22,2024-01-25,20.94,3 days,-3.6%,Fall by 0.1%,52.0%,
Buy,2024-01-19 - 2024-02-07,13 days,2024-02-09,20.68,2024-04-02,23.84,37 days,15.3%,Rise by 27.71%,67.3%,
Sell,2024-03-15 - 2024-03-20,3 days,2024-03-25,22.58,2024-03-27,22.51,2 days,0.3%,Fall by -6.51%,67.6%,
Sell,2024-04-09 - 2024-04-10,1 days,2024-04-16,25.8,2024-04-24,24.9,6 days,3.5%,Fall by -1.98%,71.1%,
Sell,2024-05-17 - 2024-05-20,1 days,2024-05-23,27.55,2024-05-28,29.24,3 days,-6.1%,Fall by 4.5%,64.9%,
Buy,2024-06-11 - 2024-06-13,2 days,2024-06-17,26.92,2024-07-05,28.48,14 days,5.8%,Rise by 6.54%,70.7%,
Sell,2024-07-08 - 2024-07-11,3 days,2024-07-18,27.2,2024-07-23,26.68,3 days,1.9%,Fall by 10.55%,72.6%,
Sell,2024-09-26 - 2024-09-27,1 days,2024-10-08,28.01,2024-10-09,27.86,1 days,0.5%,Fall by 2.0%,73.2%,
Buy,2024-11-15 - 2024-11-27,8 days,2024-12-03,28.28,2025-03-13,30.74,72 days,8.7%,Rise by 5.91%,81.9%,
Sell,2024-12-05 - 2024-12-09,2 days,2024-12-13,27.75,2024-12-20,26.92,5 days,3.0%,Fall by -2.02%,84.9%,
Sell,2025-02-07 - 2025-02-14,5 days,2025-02-24,29.44,2025-02-26,28.94,2 days,1.7%,Fall by 8.02%,86.6%,
Sell,2025-03-17 - 2025-03-18,1 days,2025-03-21,30.02,2025-03-24,29.96,1 days,0.2%,Fall by 3.0%,86.8%,
Sell,2025-03-18 - 2025-03-28,8 days,2025-04-04,27.08,2025-04-09,28.06,3 days,-3.6%,Fall by -7.53%,83.1%,
Sell,2025-06-04 - 2025-06-09,3 days,2025-06-20,32.72,2025-07-10,33.75,14 days,-3.1%,Fall by -1.83%,80.0%,
Sell,2025-09-02 - 2025-09-03,1 days,2025-09-10,37.41,2025-09-15,38.76,3 days,-3.6%,Fall by -17.64%,76.4%,
Sell,2025-09-23 - 2025-10-06,9 days,2025-10-28,42.7,2025-10-30,44.34,2 days,-3.8%,Fall by -3.07%,72.5%,
