Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2017-01-29,15.75,2017-08-20,14.84,2017-01-22,Buy,29 Weeks,-5.78%,Rise by -10.35%,34.47%,Normal Case,
2017-03-26,14.91,2017-08-20,14.84,2017-03-19,Buy,21 Weeks,-0.47%,Rise by 0.27%,34.0%,Normal Case,
2017-04-16,15.61,2017-08-20,14.84,2017-04-09,Buy,18 Weeks,-4.93%,Rise by -11.47%,29.07%,Normal Case,
2017-05-21,15.07,2017-08-20,14.84,2017-05-14,Buy,13 Weeks,-1.53%,Rise by -0.8%,27.54%,Normal Case,
2017-07-02,14.45,2017-10-15,15.58,2017-06-25,Buy,15 Weeks,7.82%,Rise by 13.77%,35.36%,Normal Case,
2017-08-13,14.78,2017-10-15,15.58,2017-07-30,Buy,9 Weeks,5.41%,Rise by 11.23%,40.77%,Normal Case,
2017-08-27,14.79,2017-11-26,16.44,2017-08-20,Buy,13 Weeks,11.16%,Rise by 11.16%,51.93%,Normal Case,
2017-10-01,15.4,2018-02-11,16.13,2017-09-24,Buy,19 Weeks,4.74%,Rise by 6.75%,56.67%,Normal Case,
2017-10-29,15.93,2018-02-11,16.13,2017-10-22,Buy,15 Weeks,1.26%,Rise by 8.29%,57.93%,Normal Case,
2017-11-19,16.32,2018-02-11,16.13,2017-11-05,Buy,12 Weeks,-1.16%,Rise by 5.7%,56.76%,Normal Case,
2017-12-31,16.61,2018-06-10,17.85,2017-12-24,Buy,23 Weeks,7.47%,Rise by 9.27%,64.23%,Normal Case,
2018-02-04,16.99,2018-06-10,17.85,2018-01-28,Buy,18 Weeks,5.06%,Rise by 6.83%,69.29%,Normal Case,
2018-02-11,16.13,2018-06-10,17.85,2017-10-08,Buy,17 Weeks,10.66%,Rise by 12.52%,79.95%,Local Extrema Case,
2018-03-25,16.96,2018-06-10,17.85,2018-03-11,Buy,11 Weeks,5.25%,Rise by 7.02%,85.2%,Normal Case,
2018-04-01,16.98,2018-06-10,17.85,2018-03-18,Buy,10 Weeks,5.12%,Rise by 6.89%,90.32%,Normal Case,
2018-04-08,16.73,2018-06-10,17.85,2017-12-17,Buy,9 Weeks,6.69%,Rise by 9.38%,97.02%,Local Extrema Case,
2018-04-08,16.73,2018-06-10,17.85,2018-03-25,Buy,9 Weeks,6.69%,Rise by 9.38%,103.71%,Normal Case,
2018-04-29,17.48,2018-10-21,17.75,2018-04-22,Buy,25 Weeks,1.54%,Rise by 4.69%,105.26%,Normal Case,
2018-05-06,17.69,2018-10-21,17.75,2018-04-29,Buy,24 Weeks,0.34%,Rise by 3.45%,105.6%,Normal Case,
2018-07-01,17.68,2018-10-21,17.75,2018-06-24,Buy,16 Weeks,0.4%,Rise by 3.51%,105.99%,Normal Case,
2018-10-07,18.3,2019-03-10,15.77,2018-09-30,Buy,22 Weeks,-13.83%,Rise by -16.39%,92.17%,Normal Case,
2018-10-28,17.46,2019-03-10,15.77,2018-08-19,Buy,19 Weeks,-9.68%,Rise by -11.51%,82.49%,Local Extrema Case,
2018-12-09,15.7,2019-03-10,15.77,2018-12-02,Buy,13 Weeks,0.45%,Rise by 2.48%,82.93%,Normal Case,
2018-12-16,15.45,2019-03-10,15.77,2018-12-09,Buy,12 Weeks,2.07%,Rise by 4.14%,85.01%,Normal Case,
2019-09-29,15.19,2020-01-26,15.11,2019-09-15,Buy,17 Weeks,-0.53%,Rise by 6.39%,84.48%,Normal Case,
2020-01-05,16.16,2020-09-20,13.43,2019-12-29,Buy,37 Weeks,-16.89%,Rise by -15.78%,67.59%,Normal Case,
2020-03-29,11.42,2020-09-20,13.43,2020-03-22,Buy,25 Weeks,17.6%,Rise by 18.65%,85.19%,Normal Case,
2020-05-10,11.25,2020-09-20,13.43,2020-05-03,Buy,19 Weeks,19.38%,Rise by 20.44%,104.56%,Normal Case,
2020-05-17,11.2,2020-09-20,13.43,2020-05-10,Buy,18 Weeks,19.91%,Rise by 20.98%,124.47%,Normal Case,
2020-06-14,12.01,2020-09-20,13.43,2020-06-07,Buy,14 Weeks,11.82%,Rise by 12.82%,136.3%,Normal Case,
2020-07-05,12.46,2020-09-20,13.43,2020-06-28,Buy,11 Weeks,7.78%,Rise by 8.75%,144.08%,Normal Case,
2020-09-20,13.43,2021-01-03,14.7,2020-09-13,Buy,15 Weeks,9.46%,Rise by 29.71%,153.54%,Normal Case,
2020-10-25,13.26,2021-01-03,14.7,2020-10-18,Buy,10 Weeks,10.86%,Rise by 31.37%,164.4%,Normal Case,
2020-12-27,14.6,2021-03-28,16.77,2020-12-20,Buy,13 Weeks,14.86%,Rise by 19.32%,179.26%,Normal Case,
2021-01-10,15.24,2021-03-28,16.77,2021-01-03,Buy,11 Weeks,10.04%,Rise by 14.3%,189.3%,Normal Case,
2021-01-31,15.19,2021-05-30,18.6,2021-01-17,Buy,17 Weeks,22.45%,Rise by 28.37%,211.75%,Normal Case,
2021-02-07,15.87,2021-05-30,18.6,2021-01-24,Buy,16 Weeks,17.2%,Rise by 22.87%,228.95%,Normal Case,
2021-02-28,16.73,2021-05-30,18.6,2021-02-21,Buy,13 Weeks,11.18%,Rise by 16.56%,240.13%,Normal Case,
2021-03-28,16.77,2021-05-30,18.6,2016-01-17,Buy,9 Weeks,10.91%,Rise by 16.28%,251.04%,Tangent Case,
2021-05-09,18.73,2021-07-18,19.02,2021-05-02,Buy,10 Weeks,1.55%,Rise by 4.11%,252.59%,Normal Case,
2021-05-16,18.41,2021-07-18,19.02,2021-05-09,Buy,9 Weeks,3.31%,Rise by 5.92%,255.9%,Normal Case,
2021-06-06,19.08,2021-08-15,19.07,2021-05-30,Buy,10 Weeks,-0.05%,Rise by 2.2%,255.85%,Normal Case,
2021-09-12,19.36,2022-03-27,27.16,2021-09-05,Buy,28 Weeks,40.29%,Rise by 56.15%,296.14%,Normal Case,
2021-09-19,19.52,2022-03-27,27.16,2021-09-12,Buy,27 Weeks,39.14%,Rise by 54.87%,335.28%,Normal Case,
2021-10-03,20.45,2022-03-27,27.16,2021-09-26,Buy,25 Weeks,32.81%,Rise by 47.82%,368.09%,Normal Case,
2021-10-10,21.02,2022-03-27,27.16,2021-10-03,Buy,24 Weeks,29.21%,Rise by 43.82%,397.3%,Normal Case,
2021-12-26,20.66,2022-03-27,27.16,2021-12-12,Buy,13 Weeks,31.46%,Rise by 46.32%,428.76%,Normal Case,
2022-01-09,21.24,2022-03-27,27.16,2022-01-02,Buy,11 Weeks,27.87%,Rise by 42.33%,456.64%,Normal Case,
2022-01-16,21.78,2022-03-27,27.16,2022-01-09,Buy,10 Weeks,24.7%,Rise by 38.8%,481.34%,Normal Case,
2022-01-23,22.01,2022-03-27,27.16,2022-01-16,Buy,9 Weeks,23.4%,Rise by 37.35%,504.74%,Normal Case,
2022-01-30,22.34,2022-05-08,28.3,2021-11-07,Buy,14 Weeks,26.68%,Rise by 35.32%,531.42%,Local Extrema Case,
2022-02-13,23.13,2022-05-08,28.3,2021-12-05,Buy,12 Weeks,22.35%,Rise by 30.7%,553.77%,Local Extrema Case,
2022-02-13,23.13,2022-05-08,28.3,2022-02-06,Buy,12 Weeks,22.35%,Rise by 30.7%,576.12%,Normal Case,
2022-02-20,23.18,2022-05-08,28.3,2022-02-13,Buy,11 Weeks,22.09%,Rise by 30.41%,598.21%,Normal Case,
2022-02-27,23.47,2022-05-08,28.3,2022-02-20,Buy,10 Weeks,20.58%,Rise by 28.8%,618.79%,Normal Case,
2022-03-13,25.97,2022-06-26,27.7,2022-03-06,Buy,15 Weeks,6.66%,Rise by 16.4%,625.45%,Normal Case,
2022-04-10,26.72,2022-06-26,27.7,2022-04-03,Buy,11 Weeks,3.67%,Rise by 13.14%,629.12%,Normal Case,
2022-04-17,28.1,2022-06-26,27.7,2022-04-10,Buy,10 Weeks,-1.42%,Rise by 7.58%,627.69%,Normal Case,
2022-04-24,27.15,2022-06-26,27.7,2022-04-17,Buy,9 Weeks,2.03%,Rise by 11.34%,629.72%,Normal Case,
2022-05-08,28.3,2022-09-18,24.88,2022-05-01,Buy,19 Weeks,-12.08%,Rise by -11.41%,617.63%,Normal Case,
2022-05-22,27.96,2022-09-18,24.88,2022-05-15,Buy,17 Weeks,-11.02%,Rise by -10.34%,606.62%,Normal Case,
2022-05-29,29.0,2022-09-18,24.88,2022-05-08,Buy,16 Weeks,-14.21%,Rise by -13.55%,592.41%,Normal Case,
2022-06-12,30.23,2022-09-18,24.88,2022-06-05,Buy,14 Weeks,-17.7%,Rise by -13.63%,574.71%,Normal Case,
2022-06-19,28.65,2022-09-18,24.88,2022-05-29,Buy,13 Weeks,-13.16%,Rise by -13.19%,561.55%,Normal Case,
2022-08-28,26.63,2022-11-27,24.76,2022-08-21,Buy,13 Weeks,-7.02%,Rise by -0.19%,554.53%,Normal Case,
2022-09-04,25.34,2022-11-27,24.76,2022-08-14,Buy,12 Weeks,-2.29%,Rise by 4.89%,552.24%,Normal Case,
2022-09-18,24.88,2022-11-27,24.76,2022-09-11,Buy,10 Weeks,-0.48%,Rise by 6.83%,551.76%,Normal Case,
2022-10-09,25.99,2023-02-12,24.33,2022-07-17,Buy,18 Weeks,-6.39%,Rise by -3.46%,545.37%,Local Extrema Case,
2022-10-09,25.99,2023-02-12,24.33,2022-09-25,Buy,18 Weeks,-6.39%,Rise by -3.46%,538.99%,Normal Case,
2022-10-16,25.17,2023-02-12,24.33,2022-08-07,Buy,17 Weeks,-3.34%,Rise by -0.32%,535.65%,Local Extrema Case,
2022-10-16,25.17,2023-02-12,24.33,2022-10-09,Buy,17 Weeks,-3.34%,Rise by -0.32%,532.31%,Normal Case,
2022-11-06,26.58,2023-02-12,24.33,2022-10-30,Buy,14 Weeks,-8.47%,Rise by -11.06%,523.85%,Normal Case,
2022-12-18,24.16,2023-04-30,23.56,2022-12-11,Buy,19 Weeks,-2.48%,Rise by 1.28%,521.36%,Normal Case,
2023-02-19,23.85,2023-04-30,23.56,2023-02-12,Buy,10 Weeks,-1.22%,Rise by 2.6%,520.15%,Normal Case,
2023-03-05,24.46,2023-07-09,22.98,2023-02-26,Buy,18 Weeks,-6.05%,Rise by 0.49%,514.1%,Normal Case,
2023-08-06,24.45,2023-10-08,23.92,2023-07-23,Buy,9 Weeks,-2.17%,Rise by -10.27%,511.93%,Normal Case,
2023-09-03,24.88,2024-04-28,23.66,2023-08-13,Buy,34 Weeks,-4.9%,Rise by -10.65%,507.03%,Normal Case,
2023-09-24,25.27,2024-04-28,23.66,2023-09-17,Buy,31 Weeks,-6.37%,Rise by -12.03%,500.65%,Normal Case,
2023-10-01,24.96,2024-04-28,23.66,2023-09-10,Buy,30 Weeks,-5.21%,Rise by -10.94%,495.45%,Normal Case,
2023-10-22,25.13,2024-04-28,23.66,2023-10-15,Buy,27 Weeks,-5.85%,Rise by -11.54%,489.6%,Normal Case,
2023-10-29,25.0,2024-04-28,23.66,2023-08-20,Buy,26 Weeks,-5.36%,Rise by -11.08%,484.24%,Local Extrema Case,
2024-03-10,22.17,2024-10-27,22.81,2024-03-03,Buy,33 Weeks,2.89%,Rise by 7.26%,487.12%,Normal Case,
2024-04-07,23.75,2024-10-27,22.81,2024-03-31,Buy,29 Weeks,-3.96%,Rise by 0.13%,483.17%,Normal Case,
2024-04-14,23.72,2024-10-27,22.81,2024-04-07,Buy,28 Weeks,-3.84%,Rise by 0.25%,479.33%,Normal Case,
2024-07-07,23.78,2024-10-27,22.81,2024-06-30,Buy,16 Weeks,-4.08%,Rise by -10.56%,475.25%,Normal Case,
2024-10-06,23.24,2025-02-02,21.97,2024-09-29,Buy,17 Weeks,-5.46%,Rise by -3.31%,469.79%,Normal Case,
2024-10-27,22.81,2025-02-02,21.97,2024-10-20,Buy,14 Weeks,-3.68%,Rise by -1.49%,466.1%,Normal Case,
2024-11-10,22.5,2025-02-02,21.97,2024-11-03,Buy,12 Weeks,-2.36%,Rise by -0.13%,463.75%,Normal Case,
2024-12-15,22.35,2025-03-09,21.95,2024-12-08,Buy,12 Weeks,-1.79%,Rise by 1.39%,461.96%,Normal Case,
2025-01-05,21.48,2025-03-09,21.95,2024-12-29,Buy,9 Weeks,2.19%,Rise by 5.49%,464.15%,Normal Case,
2025-01-12,22.16,2025-07-06,22.28,2025-01-05,Buy,25 Weeks,0.54%,Rise by 4.96%,464.69%,Normal Case,
2025-01-19,22.47,2025-07-06,22.28,2025-01-12,Buy,24 Weeks,-0.85%,Rise by 3.52%,463.84%,Normal Case,
2025-02-09,22.08,2025-07-06,22.28,2025-02-02,Buy,21 Weeks,0.91%,Rise by 5.34%,464.75%,Normal Case,
2025-02-16,22.44,2025-07-06,22.28,2025-01-26,Buy,20 Weeks,-0.71%,Rise by 3.65%,464.03%,Normal Case,
2025-03-02,22.0,2025-07-06,22.28,2025-02-09,Buy,18 Weeks,1.27%,Rise by 5.73%,465.31%,Normal Case,
2025-03-16,21.97,2025-07-06,22.28,2025-03-09,Buy,16 Weeks,1.41%,Rise by 5.87%,466.72%,Normal Case,
2025-03-30,22.19,2025-07-06,22.28,2025-03-23,Buy,14 Weeks,0.41%,Rise by 4.82%,467.12%,Normal Case,
2025-04-27,21.35,2025-07-06,22.28,2025-04-20,Buy,10 Weeks,4.36%,Rise by 8.95%,471.48%,Normal Case,
2025-06-22,23.26,2025-10-12,22.07,2025-06-15,Buy,16 Weeks,-5.12%,Rise by -1.63%,466.36%,Normal Case,
2025-09-07,22.03,2025-09-07,22.03,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,466.36%,Normal Case,
