Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2024-01-30 - 2024-01-31,1 days,2024-02-06,38521.3594,2024-02-14,38424.2695,6 days,0.3%,Fall by 2.04%,39.5%,
Sell,2024-05-10 - 2024-05-13,1 days,2024-05-22,39671.0391,2024-05-31,38686.3203,7 days,2.5%,Fall by 2.44%,42.0%,
Sell,2024-07-17 - 2024-07-18,1 days,2024-08-02,39737.2617,2024-08-06,38997.6602,2 days,1.9%,Fall by -1.53%,43.8%,
Sell,2024-08-27 - 2024-08-30,3 days,2024-09-05,40755.75,2024-09-16,41622.0781,7 days,-2.1%,Fall by -2.47%,41.7%,
Sell,2024-09-24 - 2024-09-25,1 days,2024-10-01,42156.9688,2024-10-08,42080.3711,5 days,0.2%,Fall by 0.93%,41.9%,
Sell,2024-11-08 - 2024-11-11,1 days,2024-11-14,43750.8594,2024-11-20,43408.4688,4 days,0.8%,Fall by 3.25%,42.7%,
Sell,2024-11-26 - 2024-11-29,3 days,2024-12-06,44642.5195,2024-12-19,42342.2383,9 days,5.2%,Fall by 6.06%,47.8%,
Buy,2024-12-16 - 2024-12-19,3 days,2024-12-23,42906.9492,2025-04-04,38314.8594,74 days,-10.7%,Rise by 4.6%,37.1%,
Sell,2025-01-23 - 2025-01-28,3 days,2025-02-10,44470.4102,2025-02-26,43433.1211,12 days,2.3%,Fall by 8.22%,39.4%,
Buy,2025-02-27 - 2025-03-06,5 days,2025-03-24,42583.3203,2025-04-04,38314.8594,9 days,-10.0%,Rise by -10.36%,29.4%,
Sell,2025-05-02 - 2025-05-05,1 days,2025-05-21,41860.4414,2025-06-06,42762.8711,12 days,-2.2%,Fall by -0.74%,27.3%,
Sell,2025-06-10 - 2025-06-11,1 days,2025-06-18,42171.6602,2025-06-24,43089.0195,4 days,-2.2%,Fall by -3.36%,25.1%,
Sell,2025-07-03 - 2025-07-23,14 days,2025-07-30,44461.2812,2025-08-04,44173.6406,3 days,0.6%,Fall by -2.29%,25.7%,
Sell,2025-08-15 - 2025-08-19,2 days,2025-08-26,45418.0703,2025-09-03,45271.2305,6 days,0.3%,Fall by -0.14%,26.1%,
Sell,2025-09-22 - 2025-09-23,1 days,2025-10-09,46358.4219,2025-10-13,46067.5781,2 days,0.6%,Fall by -2.6%,26.7%,
