Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-06-01,32.01,2024-07-22,37.45,2023-03-09-2023-05-04,26.59-36.26,Buy,297 days,16.99%,Rise by 6.19%,22.88%,
2023-07-26,31.65,2024-04-17,33.55,2023-06-29-2023-07-18,28.76-32.92,Buy,190 days,6.0%,Rise by 11.0%,28.89%,
2023-08-14,28.95,2023-08-16,27.83,2023-06-29-2023-07-18,28.76-32.92,Sell,2 days,3.87%,Fall by -1.62%,32.75%,
2023-08-30,29.52,2023-09-05,28.49,2023-03-09-2023-05-04,26.59-36.26,Sell,4 days,3.49%,Fall by 9.06%,36.24%,
2023-09-27,26.91,2023-10-02,25.99,2023-07-18-2023-08-21,27.75-32.1,Sell,3 days,3.42%,Fall by -4.04%,39.66%,
2023-10-27,29.2,2023-10-30,28.77,2023-07-18-2023-10-04,26.17-32.1,Sell,1 days,1.47%,Fall by 6.01%,41.14%,
2023-10-30,28.77,2024-04-17,33.55,2023-10-04-2023-10-20,25.62-30.16,Buy,122 days,16.61%,Rise by 11.0%,57.75%,
2023-11-10,27.25,2023-11-14,28.33,2023-05-04-2023-10-04,26.17-35.1,Sell,2 days,-3.96%,Fall by -1.87%,53.79%,
2023-12-08,29.68,2023-12-15,30.95,2023-09-20-2023-10-04,26.17-29.44,Sell,5 days,-4.28%,Fall by 11.11%,49.51%,
2024-01-02,30.56,2024-01-09,29.17,2023-10-20-2023-11-13,27.39-29.47,Sell,5 days,4.55%,Fall by 11.24%,54.06%,
2024-01-24,27.7,2024-04-24,33.12,2023-10-04-2023-12-22,25.62-32.35,Buy,65 days,19.57%,Rise by 12.44%,73.62%,
2024-02-13,25.89,2024-02-15,26.77,2023-10-04-2023-12-22,25.62-32.35,Sell,2 days,-3.4%,Fall by -21.52%,70.22%,
2024-04-19,34.07,2024-04-19,34.07,2023-10-20-2024-02-28,25.94-29.47,Sell,0 days,-0.0%,Fall by 0%,70.22%,
2024-06-06,36.01,2024-07-22,37.45,2024-02-28-2024-05-20,25.67-37.47,Buy,32 days,4.0%,Rise by 6.19%,74.22%,
2024-06-17,33.2,2024-06-28,33.93,2022-09-26-2024-05-20,21.52-37.47,Sell,9 days,-2.2%,Fall by -2.3%,72.02%,
2024-06-21,33.99,2024-06-28,33.93,2024-02-28-2024-05-20,25.67-37.47,Sell,5 days,0.18%,Fall by -2.3%,72.2%,
2024-08-27,39.22,2024-09-03,37.27,2024-05-20-2024-06-17,33.35-36.52,Sell,5 days,4.97%,Fall by -4.08%,77.17%,
2024-10-03,39.56,2024-10-11,40.05,2024-07-17-2024-08-05,35.59-38.38,Sell,6 days,-1.24%,Fall by 11.21%,75.93%,
2024-10-29,42.02,2024-10-31,40.34,2024-08-20-2024-09-06,37.43-39.17,Sell,2 days,4.0%,Fall by 11.45%,79.93%,
2024-11-08,39.02,2024-11-11,36.73,2024-02-28-2024-10-22,25.67-44.22,Sell,1 days,5.87%,Fall by 8.06%,85.8%,
2024-11-11,36.73,2024-11-13,35.56,2024-06-17-2024-10-22,32.84-44.22,Sell,2 days,3.19%,Fall by 5.03%,88.99%,
2024-11-13,35.56,2024-11-18,37.02,2023-06-29-2024-10-22,28.76-44.22,Sell,3 days,-4.11%,Fall by 8.78%,84.88%,
2024-11-18,37.02,2024-11-18,37.02,2022-09-26-2024-10-22,21.52-44.22,Buy,0 days,0.0%,Rise by 0%,84.88%,
2024-11-20,37.72,2024-12-16,36.42,2022-09-26-2024-10-22,21.52-44.22,Sell,18 days,3.45%,Fall by -8.35%,88.33%,
2024-12-02,36.83,2024-12-18,34.53,2024-10-22-2024-11-14,35.97-43.52,Sell,12 days,6.24%,Fall by -14.28%,94.57%,
2024-12-18,34.53,2024-12-26,34.47,2024-09-26-2024-11-14,35.97-41.22,Sell,6 days,0.17%,Fall by -14.48%,94.75%,
2024-12-30,33.77,2025-01-21,37.61,2022-01-28-2024-10-22,28.87-44.22,Sell,16 days,-11.37%,Fall by -4.92%,83.37%,
2025-01-06,34.58,2025-01-30,39.42,2021-03-03-2024-10-22,30.64-44.22,Sell,18 days,-14.0%,Fall by -0.1%,69.38%,
2025-02-24,40.97,2025-02-24,40.97,2024-09-26-2024-12-30,34.01-41.22,Sell,0 days,-0.0%,Fall by 0%,69.38%,
2025-05-01,47.2,2025-05-06,50.79,2024-12-30-2025-04-21,33.42-53.25,Sell,3 days,-7.61%,Fall by 0.12%,61.77%,
2025-05-06,50.79,2025-06-10,51.43,2024-12-30-2025-04-21,33.42-53.25,Buy,25 days,1.26%,Rise by 3.38%,63.03%,
2025-05-12,46.62,2025-05-16,46.33,2021-03-03-2025-04-21,30.64-53.25,Sell,4 days,0.62%,Fall by -9.5%,63.65%,
2025-05-13,46.54,2025-06-02,53.77,2023-06-29-2025-04-21,28.76-53.25,Sell,14 days,-15.54%,Fall by 5.65%,48.12%,
2025-05-16,46.33,2025-05-16,46.33,2024-06-17-2025-04-21,32.84-53.25,Buy,0 days,0.0%,Rise by 0%,48.12%,
2025-06-23,53.11,2025-06-26,52.62,2025-04-21-2025-05-14,45.66-50.95,Sell,3 days,0.92%,Fall by -46.48%,49.04%,
2025-06-26,52.62,2025-08-18,58.1,2024-12-30-2025-06-13,33.42-54.7,Buy,37 days,10.41%,Rise by 45.34%,59.46%,
2025-08-15,58.28,2025-08-21,59.29,2025-06-13-2025-06-27,51.12-53.85,Sell,4 days,-1.73%,Fall by -21.54%,57.72%,
2025-10-24,72.8,2025-10-24,72.8,2022-09-26-2025-10-16,21.52-85.09,Buy,0 days,0.0%,Rise by 0%,57.72%,
2025-10-27,69.91,2025-10-27,69.91,2024-12-30-2025-10-16,33.42-85.09,Sell,0 days,-0.0%,Fall by 0%,57.72%,
