Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2022-11-16,31197.9004,2022-11-22,31070.0,2022-09-13-2022-09-30,30731.4004-32360.3008,Sell,4 days,0.41%,Fall by 2.94%,47.75%,
2022-12-28,31325.5508,2022-12-28,31325.5508,2022-03-07-2022-12-15,26532.6504-32939.3008,Buy,0 days,0.0%,Rise by 0%,47.75%,
2023-01-10,31559.3008,2023-08-29,38794.8008,2022-06-20-2022-12-15,25048.1504-32939.3008,Buy,165 days,22.93%,Rise by 5.0%,70.67%,
2023-01-19,31344.5996,2023-12-26,45388.1016,2022-09-30-2022-12-15,29878.9492-32939.3008,Buy,243 days,44.8%,Rise by 8.73%,115.48%,
2023-03-27,29426.5996,2023-03-31,30035.1504,2022-09-30-2022-12-15,29878.9492-32939.3008,Sell,4 days,-2.07%,Fall by -20.24%,113.41%,
2023-04-26,31228.8496,2023-04-26,31228.8496,2022-09-13-2023-03-28,29516.8008-32360.3008,Sell,0 days,-0.0%,Fall by 0%,113.41%,
2023-05-23,32961.8984,2023-06-28,35520.9492,2023-03-09-2023-03-28,29516.8008-30901.6504,Sell,26 days,-7.76%,Fall by -11.89%,105.65%,
2023-10-06,40284.6992,2023-12-26,45388.1016,2022-09-30-2023-09-12,29878.9492-41686.75,Buy,57 days,12.67%,Rise by 8.73%,118.31%,
2023-10-11,40486.25,2023-10-11,40486.25,2023-03-28-2023-09-12,29200.1992-41686.75,Buy,0 days,0.0%,Rise by 0%,118.31%,
2023-10-30,38735.1992,2024-09-27,60381.1484,2022-06-20-2023-09-12,25048.1504-41686.75,Buy,239 days,55.88%,Rise by -5.01%,174.2%,
2023-12-28,45815.25,2024-03-18,46501.6484,2023-09-12-2023-10-26,38365.8008-40128.0,Sell,57 days,-1.5%,Fall by -4.72%,172.7%,
2024-03-04,49248.8984,2024-05-09,49109.1484,2023-10-26-2024-02-08,37655.8516-49780.6484,Buy,48 days,-0.28%,Rise by 20.12%,172.41%,
2024-03-18,46501.6484,2024-06-07,53194.6992,2023-03-28-2024-02-08,29200.1992-49780.6484,Buy,59 days,14.39%,Rise by 10.9%,186.81%,
2024-05-10,49532.3008,2024-05-15,50707.75,2024-02-08-2024-03-14,46979.75-49238.6992,Sell,3 days,-2.37%,Fall by 3.07%,184.43%,
2024-10-09,59102.6484,2024-10-09,59102.6484,2024-03-14-2024-09-24,45293.3516-60925.9492,Buy,0 days,0.0%,Rise by 0%,184.43%,
2024-10-29,56251.3008,2024-10-29,56251.3008,2023-10-26-2024-09-24,37655.8516-60925.9492,Buy,0 days,0.0%,Rise by 0%,184.43%,
2024-11-13,53800.8516,2024-12-11,59292.9492,2023-10-26-2024-09-24,37655.8516-60925.9492,Sell,20 days,-10.21%,Fall by 11.64%,174.23%,
2024-11-14,54043.1016,2024-11-18,54044.8008,2024-09-24-2024-10-25,56506.3516-60737.5508,Sell,2 days,-0.0%,Fall by 3.06%,174.22%,
2024-11-18,54044.8008,2024-11-18,54044.8008,2022-06-20-2024-09-24,25048.1504-60925.9492,Buy,0 days,0.0%,Rise by 0%,174.22%,
2024-12-24,57057.8984,2025-01-03,57931.0508,2024-09-24-2024-11-13,55172.4492-60737.5508,Sell,8 days,-1.53%,Fall by 10.59%,172.69%,
2025-01-03,57931.0508,2025-01-03,57931.0508,2024-11-13-2024-12-17,53635.8516-59654.9492,Buy,0 days,0.0%,Rise by 0%,172.69%,
2025-01-13,52390.3984,2025-01-15,53899.0,2024-11-13-2024-12-17,53635.8516-59654.9492,Sell,2 days,-2.88%,Fall by 11.1%,169.81%,
2025-01-27,51795.8984,2025-02-14,49654.1484,2023-03-28-2024-09-24,29200.1992-60925.9492,Sell,14 days,4.13%,Fall by 1.7%,173.95%,
2025-01-28,51529.4492,2025-02-14,49654.1484,2022-06-20-2024-09-24,25048.1504-60925.9492,Sell,13 days,3.64%,Fall by 1.7%,177.59%,
2025-01-30,52714.25,2025-01-30,52714.25,2020-11-05-2024-09-24,17457.8496-60925.9492,Buy,0 days,0.0%,Rise by 0%,177.59%,
2025-02-12,50756.3984,2025-02-27,49136.75,2020-11-05-2024-09-24,17457.8496-60925.9492,Sell,11 days,3.19%,Fall by 0.67%,180.78%,
2025-02-14,49654.1484,2025-02-28,47915.1992,2020-11-04-2024-09-24,17183.8008-60925.9492,Sell,10 days,3.5%,Fall by -1.87%,184.28%,
2025-04-02,52053.1992,2025-04-07,48809.4492,2024-12-17-2025-03-03,48104.3516-59023.0508,Sell,3 days,6.23%,Fall by -9.04%,190.51%,
2025-05-02,53705.1016,2025-05-13,55520.6992,2024-09-24-2025-03-03,48104.3516-60737.5508,Sell,7 days,-3.38%,Fall by -2.95%,187.13%,
2025-06-23,58206.8008,2025-06-23,58206.8008,2025-03-03-2025-06-10,46865.6992-59967.8984,Buy,0 days,0.0%,Rise by 0%,187.13%,
2025-08-29,55727.3984,2025-09-02,56977.3984,2025-07-03-2025-08-11,56562.6992-59613.5508,Sell,2 days,-2.24%,Fall by 1.05%,184.89%,
2025-09-26,56378.5508,2025-10-03,57503.3516,2025-07-03-2025-08-29,56348.3516-59613.5508,Sell,5 days,-2.0%,Fall by -4.04%,182.89%,
