Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2020-08-02,3271.1201,2020-11-29,3638.3501,2020-07-26,Buy,17 Weeks,11.23%,Rise by 29.39%,82.35%,Normal Case
2020-10-04,3348.4199,2021-03-07,3841.9399,2020-09-20,Buy,22 Weeks,14.74%,Rise by 26.41%,97.09%,Normal Case
2020-12-27,3703.0601,2021-03-07,3841.9399,2020-12-13,Buy,10 Weeks,3.75%,Rise by 14.3%,100.84%,Normal Case
2021-01-31,3714.24,2021-05-23,4155.8599,2021-01-10,Buy,16 Weeks,11.89%,Rise by 13.96%,112.73%,Normal Case
2021-05-23,4155.8599,2021-09-19,4432.9902,2016-02-07,Buy,17 Weeks,6.67%,Rise by 9.13%,119.4%,Tangent Case
2021-05-23,4155.8599,2021-09-19,4432.9902,2021-05-16,Buy,17 Weeks,6.67%,Rise by 9.13%,126.07%,Normal Case
2021-06-13,4247.4399,2021-09-19,4432.9902,2021-06-06,Buy,14 Weeks,4.37%,Rise by 6.78%,130.44%,Normal Case
2021-07-04,4352.3398,2021-09-19,4432.9902,2021-06-13,Buy,11 Weeks,1.85%,Rise by 4.21%,132.29%,Normal Case
2021-07-11,4369.5498,2021-09-19,4432.9902,2021-07-04,Buy,10 Weeks,1.45%,Rise by 3.8%,133.74%,Normal Case
2021-08-08,4436.52,2021-11-21,4697.96,2021-08-01,Buy,15 Weeks,5.89%,Rise by 7.43%,139.63%,Normal Case
2021-09-12,4458.5801,2021-11-21,4697.96,2021-08-29,Buy,10 Weeks,5.37%,Rise by 6.9%,145.0%,Normal Case
2021-11-21,4697.96,2022-01-23,4397.9399,2021-11-14,Buy,9 Weeks,-6.39%,Rise by -10.51%,138.62%,Normal Case
2022-04-10,4488.2798,2022-09-04,3924.26,2022-03-27,Buy,21 Weeks,-12.57%,Rise by -13.09%,126.05%,Normal Case
2022-07-10,3899.3799,2023-01-01,3839.5,2022-07-03,Buy,25 Weeks,-1.54%,Rise by 4.42%,124.51%,Normal Case
2023-01-08,3895.0801,2023-08-13,4464.0498,2023-01-01,Buy,31 Weeks,14.61%,Rise by 17.64%,139.12%,Normal Case
2023-01-22,3972.6101,2023-08-13,4464.0498,2023-01-15,Buy,29 Weeks,12.37%,Rise by 15.35%,151.49%,Normal Case
2023-02-19,4079.0901,2023-08-13,4464.0498,2023-02-05,Buy,25 Weeks,9.44%,Rise by 12.33%,160.93%,Normal Case
2023-03-05,4045.6399,2023-08-13,4464.0498,2022-12-25,Buy,23 Weeks,10.34%,Rise by 13.26%,171.27%,Local Extrema Case
2023-05-14,4124.0801,2023-08-13,4464.0498,2023-04-30,Buy,13 Weeks,8.24%,Rise by 11.11%,179.51%,Normal Case
2023-05-21,4191.98,2023-08-13,4464.0498,2023-05-14,Buy,12 Weeks,6.49%,Rise by 9.31%,186.01%,Normal Case
2023-06-04,4282.3701,2023-08-13,4464.0498,2023-05-21,Buy,10 Weeks,4.24%,Rise by 7.0%,190.25%,Normal Case
2023-06-25,4348.3301,2024-04-14,5123.4102,2023-06-18,Buy,42 Weeks,17.82%,Rise by 20.84%,208.07%,Normal Case
2023-07-16,4505.4199,2024-04-14,5123.4102,2023-07-09,Buy,39 Weeks,13.72%,Rise by 16.62%,221.79%,Normal Case
2023-08-27,4405.71,2024-04-14,5123.4102,2023-08-20,Buy,33 Weeks,16.29%,Rise by 19.26%,238.08%,Normal Case
2023-09-10,4457.4902,2024-04-14,5123.4102,2023-09-03,Buy,31 Weeks,14.94%,Rise by 17.88%,253.02%,Normal Case
2023-10-01,4288.0498,2024-04-14,5123.4102,2023-05-07,Buy,28 Weeks,19.48%,Rise by 22.53%,272.5%,Local Extrema Case
2023-10-15,4327.7798,2024-04-14,5123.4102,2023-10-01,Buy,26 Weeks,18.38%,Rise by 21.41%,290.88%,Normal Case
2024-01-14,4783.8301,2024-04-14,5123.4102,2024-01-07,Buy,13 Weeks,7.1%,Rise by 9.84%,297.98%,Normal Case
2024-01-21,4839.8101,2024-04-14,5123.4102,2024-01-14,Buy,12 Weeks,5.86%,Rise by 8.57%,303.84%,Normal Case
2024-02-18,5005.5698,2024-08-04,5346.5601,2024-02-11,Buy,24 Weeks,6.81%,Rise by 12.18%,310.65%,Normal Case
2024-03-03,5137.0801,2024-08-04,5346.5601,2016-03-13,Buy,22 Weeks,4.08%,Rise by 9.31%,314.73%,Tangent Case
2024-03-17,5117.0898,2024-08-04,5346.5601,2024-03-03,Buy,20 Weeks,4.48%,Rise by 9.74%,319.22%,Normal Case
2024-04-07,5204.3398,2024-08-04,5346.5601,2024-03-24,Buy,17 Weeks,2.73%,Rise by 7.9%,321.95%,Normal Case
2024-05-26,5304.7202,2024-08-04,5346.5601,2024-05-19,Buy,10 Weeks,0.79%,Rise by 5.86%,322.74%,Normal Case
2024-06-02,5277.5098,2024-08-04,5346.5601,2024-05-12,Buy,9 Weeks,1.31%,Rise by 15.4%,324.05%,Normal Case
2024-06-16,5431.6001,2024-11-03,5728.7998,2024-05-26,Buy,20 Weeks,5.47%,Rise by 12.13%,329.52%,Normal Case
2024-08-18,5554.25,2024-11-03,5728.7998,2024-08-04,Buy,11 Weeks,3.14%,Rise by 9.65%,332.66%,Normal Case
2024-09-15,5626.02,2024-12-22,5930.8501,2024-09-08,Buy,14 Weeks,5.42%,Rise by 8.25%,338.08%,Normal Case
2024-10-13,5815.0298,2024-12-22,5930.8501,2024-10-06,Buy,10 Weeks,1.99%,Rise by 4.73%,340.07%,Normal Case
2024-11-03,5728.7998,2025-02-09,6025.9902,2024-10-13,Buy,14 Weeks,5.19%,Rise by 6.73%,345.26%,Normal Case
2024-11-24,5969.3398,2025-02-09,6025.9902,2016-03-27,Buy,11 Weeks,0.95%,Rise by 2.43%,346.21%,Tangent Case
2024-11-24,5969.3398,2025-02-09,6025.9902,2024-11-17,Buy,11 Weeks,0.95%,Rise by 2.43%,347.16%,Normal Case
2024-12-15,6051.0898,2025-03-09,5770.2002,2024-12-01,Buy,12 Weeks,-4.64%,Rise by 1.05%,342.51%,Normal Case
2025-02-23,6013.1299,2025-02-23,6013.1299,2025-02-16,Buy,0 Weeks,0.0%,Rise by 0%,342.51%,Normal Case
2025-04-27,5525.21,2025-04-27,5525.21,2025-04-06,Buy,0 Weeks,0.0%,Rise by 0%,342.51%,Normal Case
2025-07-20,6296.79,2025-07-20,6296.79,2025-07-13,Buy,0 Weeks,0.0%,Rise by 0%,342.51%,Normal Case
2025-08-03,6238.0098,2025-08-03,6238.0098,2025-07-20,Buy,0 Weeks,0.0%,Rise by 0%,342.51%,Normal Case
2025-08-17,6449.7998,2025-08-17,6449.7998,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,342.51%,Normal Case
2025-10-19,6664.0098,2025-10-19,6664.0098,2025-10-12,Buy,0 Weeks,0.0%,Rise by 0%,342.51%,Normal Case
