Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2022-11-14,9.64,2022-11-23,8.91,2022-08-23-2022-10-25,9.6-11.5,Sell,7 days,7.57%,Fall by 0.67%,0.52%
2022-11-23,8.91,2022-11-28,9.3,2022-06-14-2022-08-23,9.15-11.7,Sell,3 days,-4.38%,Fall by 4.84%,-3.86%
2022-12-14,9.25,2022-12-28,8.92,2022-08-23-2022-11-24,8.9-11.5,Sell,10 days,3.57%,Fall by 6.5%,-0.29%
2023-01-13,9.03,2023-02-08,9.84,2022-11-07-2022-11-24,8.9-9.93,Sell,18 days,-8.97%,Fall by 10.06%,-9.26%
2023-02-01,9.79,2023-02-15,9.25,2022-04-29-2022-11-24,8.9-11.55,Sell,10 days,5.52%,Fall by 9.84%,-3.75%
2023-02-16,9.6,2023-02-20,9.27,2021-08-31-2022-11-24,8.9-15.03,Sell,2 days,3.44%,Fall by 10.03%,-0.31%
2023-03-10,8.7,2023-03-15,8.34,2022-11-24-2023-02-09,8.69-10.39,Sell,3 days,4.14%,Fall by 2.88%,3.83%
2023-04-04,8.7,2023-04-13,8.4,2022-11-07-2023-03-15,8.65-9.93,Sell,7 days,3.45%,Fall by 3.33%,7.28%
2023-05-26,8.92,2023-05-26,8.92,2022-08-23-2023-04-18,8.25-11.5,Sell,0 days,-0.0%,Fall by 0%,7.28%
2023-06-28,9.45,2023-06-28,9.45,2021-10-11-2023-04-18,8.25-15.12,Sell,0 days,-0.0%,Fall by 0%,7.28%
2023-07-24,10.2,2023-08-14,9.97,2021-10-11-2022-06-14,9.58-15.12,Sell,15 days,2.25%,Fall by 1.1%,9.53%
2023-07-28,10.29,2023-07-28,10.29,2023-04-18-2023-07-17,8.04-10.57,Buy,0 days,0.0%,Rise by 0%,9.53%
2023-08-08,10.2,2023-08-23,9.89,2022-01-06-2023-04-18,8.25-13.66,Sell,11 days,3.04%,Fall by 1.92%,12.57%
2023-10-06,9.71,2023-11-17,9.79,2023-07-17-2023-08-25,9.98-10.47,Sell,30 days,-0.82%,Fall by 5.41%,11.75%
2023-10-25,9.66,2023-10-27,9.7,2023-09-04-2023-10-04,9.89-10.06,Sell,2 days,-0.41%,Fall by 4.54%,11.33%
2024-01-24,10.79,2024-01-24,10.79,2023-12-07-2024-01-12,9.11-11.27,Buy,0 days,0.0%,Rise by 0%,11.33%
2024-03-04,11.0,2024-03-20,11.1,2023-11-09-2023-12-07,9.46-9.88,Sell,12 days,-0.91%,Fall by 10.54%,10.42%
2024-04-15,11.2,2024-08-21,11.58,2023-12-07-2024-04-03,9.11-11.56,Buy,92 days,3.39%,Rise by 2.76%,13.82%
2024-05-06,10.77,2024-08-21,11.58,2023-04-18-2024-04-03,8.04-11.56,Buy,77 days,7.52%,Rise by 2.76%,21.34%
2024-06-10,9.54,2024-06-17,9.3,2022-11-24-2024-04-03,8.69-11.56,Sell,5 days,2.52%,Fall by -0.54%,23.85%
2024-07-02,9.35,2024-07-04,9.47,2023-12-07-2024-04-03,9.11-11.56,Sell,2 days,-1.28%,Fall by -15.1%,22.57%
2024-07-04,9.47,2024-07-15,10.5,2021-08-31-2023-04-18,8.25-15.03,Sell,7 days,-10.88%,Fall by -3.81%,11.69%
2024-08-21,11.58,2024-08-29,11.01,2024-04-03-2024-07-02,9.5-11.33,Sell,6 days,4.92%,Fall by -2.18%,16.61%
2024-08-23,11.5,2024-09-10,11.75,2024-07-02-2024-08-14,9.15-12.0,Buy,12 days,2.17%,Rise by 5.11%,18.79%
2024-11-28,12.88,2024-12-24,12.95,2024-08-14-2024-09-24,11.39-11.19,Sell,18 days,-0.54%,Fall by 2.32%,18.24%
2024-12-05,12.84,2025-01-06,12.95,2024-09-24-2024-11-21,10.83-13.24,Buy,22 days,0.86%,Rise by 1.93%,19.1%
2024-12-19,12.6,2025-01-06,12.95,2024-07-02-2024-11-21,9.15-13.24,Buy,12 days,2.78%,Rise by 1.93%,21.88%
2025-01-16,13.19,2025-01-16,13.19,2024-09-24-2024-12-30,10.83-13.44,Buy,0 days,0.0%,Rise by 0%,21.88%
2025-02-24,12.0,2025-03-03,12.69,2022-11-24-2024-12-30,8.69-13.44,Sell,5 days,-5.75%,Fall by 10.8%,16.13%
2025-02-25,11.72,2025-03-03,12.69,2023-04-18-2024-12-30,8.04-13.44,Sell,4 days,-8.28%,Fall by 10.8%,7.85%
2025-03-03,12.69,2025-03-03,12.69,2023-04-18-2024-11-21,8.04-13.24,Buy,0 days,0.0%,Rise by 0%,7.85%
2025-03-10,12.39,2025-03-11,11.98,2024-11-21-2025-01-14,12.77-13.01,Sell,1 days,3.31%,Fall by 10.1%,11.16%
2025-03-12,11.75,2025-03-17,11.86,2023-04-18-2024-11-21,8.04-13.24,Sell,3 days,-0.94%,Fall by 9.19%,10.23%
2025-04-07,10.77,2025-04-09,10.78,2024-09-24-2024-11-21,10.83-13.24,Sell,2 days,-0.09%,Fall by 0.74%,10.13%
2025-05-06,10.78,2025-05-21,11.05,2022-11-24-2024-11-21,8.69-13.24,Sell,11 days,-2.5%,Fall by 1.45%,7.63%
2025-05-20,11.1,2025-07-25,11.79,2024-11-21-2025-04-07,11.07-13.01,Sell,48 days,-6.22%,Fall by 10.69%,1.41%
2025-06-03,10.9,2025-06-19,10.89,2023-04-18-2024-08-14,8.04-12.0,Sell,12 days,0.09%,Fall by 3.31%,1.5%
2025-06-05,11.13,2025-06-05,11.13,2025-04-07-2025-05-13,10.5-11.8,Buy,0 days,0.0%,Rise by 0%,1.5%
2025-06-17,10.92,2025-07-16,11.75,2024-08-14-2025-04-07,11.07-11.19,Sell,21 days,-7.6%,Fall by 10.38%,-6.1%
2025-07-15,11.88,2025-07-16,11.75,2025-05-13-2025-06-03,11.03-11.5,Sell,1 days,1.09%,Fall by 10.38%,-5.0%
2025-07-16,11.75,2025-07-16,11.75,2025-04-07-2025-07-08,10.5-12.19,Buy,0 days,0.0%,Rise by 0%,-5.0%
2025-07-25,11.79,2025-07-25,11.79,2023-04-18-2025-07-08,8.04-12.19,Buy,0 days,0.0%,Rise by 0%,-5.0%
2025-09-09,11.11,2025-09-11,10.75,2025-07-08-2025-08-27,10.72-11.73,Sell,2 days,3.24%,Fall by -7.91%,-1.76%
2025-09-18,10.95,2025-09-23,10.6,2023-04-18-2025-07-08,8.04-12.19,Sell,3 days,3.2%,Fall by -9.43%,1.43%
2025-09-25,10.61,2025-09-30,10.68,2025-05-13-2025-08-27,10.72-11.5,Sell,3 days,-0.66%,Fall by -8.61%,0.77%
