Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2020-05-10,52.91,2020-08-23,78.34,2020-05-03,Buy,15 Weeks,48.06%,Rise by 52.03%,359.08%,Normal Case,
2020-06-14,56.0,2020-08-23,78.34,2020-06-07,Buy,10 Weeks,39.89%,Rise by 43.64%,398.98%,Normal Case,
2020-07-05,58.62,2020-10-04,80.8,2020-06-28,Buy,13 Weeks,37.84%,Rise by 37.22%,436.81%,Normal Case,
2020-09-06,78.91,2020-12-27,105.97,2020-08-23,Buy,16 Weeks,34.29%,Rise by 74.96%,471.1%,Normal Case,
2020-09-20,80.23,2020-12-27,105.97,2020-09-13,Buy,14 Weeks,32.08%,Rise by 72.08%,503.19%,Normal Case,
2020-10-25,88.31,2020-12-27,105.97,2020-10-18,Buy,9 Weeks,20.0%,Rise by 56.34%,523.18%,Normal Case,
2020-11-01,83.87,2021-02-07,127.78,2020-10-11,Buy,14 Weeks,52.35%,Rise by 64.61%,575.54%,Normal Case,
2021-01-10,118.69,2021-07-04,118.91,2021-01-03,Buy,25 Weeks,0.19%,Rise by 0.69%,575.72%,Normal Case,
2021-01-31,121.52,2021-07-04,118.91,2021-01-17,Buy,22 Weeks,-2.15%,Rise by -1.65%,573.58%,Normal Case,
2021-06-06,119.51,2021-09-26,115.64,2021-05-30,Buy,16 Weeks,-3.24%,Rise by 3.73%,570.34%,Normal Case,
2021-06-20,115.79,2021-09-26,115.64,2021-06-13,Buy,14 Weeks,-0.13%,Rise by 7.06%,570.21%,Normal Case,
2021-09-12,122.97,2021-12-12,119.13,2016-01-24,Buy,13 Weeks,-3.12%,Rise by 1.05%,567.09%,Tangent Case,
2021-09-12,122.97,2021-12-12,119.13,2021-09-05,Buy,13 Weeks,-3.12%,Rise by 1.05%,563.96%,Normal Case,
2021-09-19,117.75,2021-12-12,119.13,2021-08-29,Buy,12 Weeks,1.17%,Rise by 5.53%,565.14%,Normal Case,
2021-11-28,117.09,2022-01-30,117.61,2021-11-07,Buy,9 Weeks,0.44%,Rise by 20.13%,565.58%,Normal Case,
2021-12-12,119.13,2022-09-04,80.9,2021-11-28,Buy,38 Weeks,-32.09%,Rise by -11.81%,533.49%,Normal Case,
2022-01-09,123.5,2022-09-04,80.9,2022-01-02,Buy,34 Weeks,-34.49%,Rise by -14.93%,499.0%,Normal Case,
2022-01-23,124.53,2022-09-04,80.9,2022-01-16,Buy,32 Weeks,-35.04%,Rise by -18.57%,463.96%,Normal Case,
2022-02-13,121.01,2022-09-04,80.9,2022-02-06,Buy,29 Weeks,-33.15%,Rise by -15.06%,430.81%,Normal Case,
2022-05-08,91.63,2022-09-04,80.9,2022-05-01,Buy,17 Weeks,-11.71%,Rise by -15.97%,419.1%,Normal Case,
2022-05-22,90.78,2022-09-04,80.9,2022-05-15,Buy,15 Weeks,-10.88%,Rise by -10.21%,408.22%,Normal Case,
2022-07-17,85.63,2022-12-18,76.3,2022-07-10,Buy,22 Weeks,-10.9%,Rise by -13.73%,397.32%,Normal Case,
2022-08-28,84.74,2022-12-18,76.3,2022-08-14,Buy,16 Weeks,-9.96%,Rise by -24.57%,387.36%,Normal Case,
2023-03-05,89.79,2023-07-02,100.92,2023-02-26,Buy,17 Weeks,12.4%,Rise by 17.1%,399.76%,Normal Case,
2023-03-12,87.25,2023-07-02,100.92,2023-03-05,Buy,16 Weeks,15.67%,Rise by 20.5%,415.43%,Normal Case,
2023-05-07,84.97,2023-12-03,98.55,2023-04-30,Buy,30 Weeks,15.98%,Rise by 23.74%,431.41%,Normal Case,
2023-05-28,103.21,2023-12-03,98.55,2023-05-21,Buy,27 Weeks,-4.52%,Rise by 1.87%,426.89%,Normal Case,
