Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2022-09-19,42.99,2022-09-19,42.99,2021-06-11-2022-09-01,39.9-58.13,Sell,0 days,-0.0%,Fall by 0%,132.63%,
2022-10-12,44.27,2022-10-14,42.63,2022-04-18-2022-07-25,42.0-64.4,Sell,2 days,3.7%,Fall by 1.17%,136.33%,
2022-11-18,49.55,2022-12-23,54.61,2022-04-18-2022-09-01,39.9-64.4,Sell,25 days,-10.21%,Fall by 2.2%,126.12%,
2023-02-07,59.03,2023-04-11,66.72,2022-09-01-2023-01-25,39.05-62.42,Buy,45 days,13.03%,Rise by 4.5%,139.15%,
2023-02-23,55.23,2023-02-24,55.08,2022-09-01-2023-01-25,39.05-62.42,Sell,1 days,0.27%,Fall by -11.82%,139.42%,
2023-04-20,66.5,2023-05-23,62.33,2023-01-25-2023-03-08,54.21-60.74,Sell,23 days,6.27%,Fall by 9.87%,145.69%,
2023-05-18,64.59,2023-05-23,62.33,2021-10-05-2023-05-04,45.76-71.39,Sell,3 days,3.5%,Fall by 9.87%,149.19%,
2023-05-24,61.11,2023-06-01,62.18,2022-09-01-2023-05-04,39.05-71.39,Sell,6 days,-1.75%,Fall by 9.65%,147.44%,
2023-06-01,62.18,2024-07-22,82.5,2022-09-01-2023-05-04,39.05-71.39,Buy,297 days,32.68%,Rise by -10.99%,180.12%,
2023-06-13,59.77,2023-06-19,58.95,2021-03-03-2023-05-04,44.09-71.39,Sell,4 days,1.37%,Fall by 6.34%,181.49%,
2023-06-27,56.61,2023-08-08,58.69,2022-01-10-2023-05-04,48.22-71.39,Sell,30 days,-3.67%,Fall by 9.29%,177.82%,
2023-08-02,56.4,2023-08-08,58.69,2023-05-04-2023-07-10,56.37-69.28,Sell,4 days,-4.06%,Fall by 9.29%,173.76%,
2023-09-27,54.33,2023-09-29,55.12,2023-07-10-2023-08-11,54.95-61.25,Sell,2 days,-1.45%,Fall by -6.17%,172.3%,
2023-11-01,59.72,2023-11-13,59.78,2023-08-11-2023-10-03,53.99-58.11,Sell,8 days,-0.1%,Fall by -5.42%,172.2%,
2023-11-13,59.78,2024-10-01,82.55,2023-07-10-2023-08-11,54.95-61.25,Buy,231 days,38.09%,Rise by 14.73%,210.29%,
2024-01-11,63.98,2024-10-25,91.91,2023-10-03-2023-12-19,52.67-67.51,Buy,206 days,43.65%,Rise by -10.04%,253.94%,
2024-01-31,63.01,2024-02-06,63.33,2023-11-29-2023-12-13,65.39-66.3,Sell,4 days,-0.51%,Fall by 13.15%,253.44%,
2024-02-21,55.0,2024-02-26,52.92,2023-07-10-2023-12-19,54.95-67.51,Sell,3 days,3.78%,Fall by -36.43%,257.22%,
2024-02-26,52.92,2024-02-28,53.98,2023-10-03-2023-12-19,52.67-67.51,Sell,2 days,-2.0%,Fall by -40.79%,255.22%,
2024-03-20,60.88,2024-03-20,60.88,2023-08-11-2024-02-26,53.22-58.11,Sell,0 days,-0.0%,Fall by 0%,255.22%,
2024-04-19,72.38,2024-04-19,72.38,2023-05-04-2024-02-26,53.22-69.28,Sell,0 days,-0.0%,Fall by 0%,255.22%,
2024-06-06,76.0,2025-04-25,113.15,2024-02-26-2024-05-21,52.15-78.95,Buy,231 days,48.88%,Rise by 5.67%,304.1%,
2024-07-03,74.36,2024-07-03,74.36,2022-09-01-2024-05-21,39.05-78.95,Buy,0 days,0.0%,Rise by 0%,304.1%,
2024-07-24,82.79,2024-08-02,79.97,2024-05-21-2024-06-28,73.01-77.76,Sell,7 days,3.41%,Fall by 1.66%,307.5%,
2024-07-29,81.23,2024-10-02,83.2,2024-06-28-2024-07-17,71.18-86.22,Buy,47 days,2.43%,Rise by 13.83%,309.93%,
2024-08-06,75.71,2024-08-07,73.43,2022-01-10-2024-07-17,48.22-86.22,Sell,1 days,3.01%,Fall by -7.1%,312.94%,
2024-08-07,73.43,2024-08-16,80.82,2022-09-01-2024-07-17,39.05-86.22,Sell,7 days,-10.06%,Fall by 2.7%,302.88%,
2024-08-09,76.65,2025-04-25,113.15,2022-01-10-2024-07-17,48.22-86.22,Buy,185 days,47.62%,Rise by 5.67%,350.5%,
2024-08-27,83.9,2024-08-30,83.29,2024-07-17-2024-08-07,76.61-83.85,Sell,3 days,0.73%,Fall by 2.47%,351.22%,
2024-09-10,80.8,2024-10-01,82.55,2021-10-05-2024-07-17,45.76-86.22,Buy,15 days,2.17%,Rise by 14.73%,353.39%,
2024-11-08,90.23,2025-02-25,98.65,2024-06-28-2024-10-22,71.18-94.84,Buy,77 days,9.33%,Rise by 19.45%,362.72%,
2024-11-12,83.23,2024-11-27,86.57,2023-07-10-2024-10-22,54.95-94.84,Sell,11 days,-4.01%,Fall by 7.3%,358.71%,
2024-11-13,82.68,2024-11-27,86.57,2023-10-03-2024-10-22,52.67-94.84,Sell,10 days,-4.7%,Fall by 7.3%,354.0%,
2024-11-15,82.66,2024-11-27,86.57,2024-02-26-2024-10-22,52.15-94.84,Sell,8 days,-4.73%,Fall by 7.3%,349.27%,
2024-11-18,85.32,2025-07-28,125.98,2022-09-01-2024-10-22,39.05-94.84,Buy,180 days,47.66%,Rise by 23.62%,396.93%,
2024-11-27,86.57,2025-03-21,107.63,2022-01-10-2024-10-22,48.22-94.84,Buy,82 days,24.33%,Rise by 9.49%,421.25%,
2024-12-16,85.58,2024-12-18,82.58,2024-10-22-2024-11-14,84.28-93.05,Sell,2 days,3.51%,Fall by 2.82%,424.76%,
2024-12-19,81.88,2025-01-30,91.42,2022-01-10-2024-10-22,48.22-94.84,Sell,30 days,-11.65%,Fall by -10.03%,413.11%,
2024-12-30,80.5,2025-01-30,91.42,2021-10-05-2024-10-22,45.76-94.84,Sell,23 days,-13.57%,Fall by -10.03%,399.54%,
2025-01-17,83.53,2025-02-03,92.53,2024-12-09-2024-12-30,81.32-88.04,Sell,11 days,-10.77%,Fall by -8.71%,388.77%,
2025-03-25,108.49,2025-04-04,100.93,2024-09-26-2024-12-30,81.32-85.68,Sell,8 days,6.97%,Fall by -5.91%,395.74%,
2025-05-06,118.09,2025-06-10,120.6,2024-12-30-2025-04-21,79.88-120.6,Buy,25 days,2.13%,Rise by 4.91%,397.86%,
2025-05-16,109.77,2025-05-16,109.77,2024-02-26-2025-04-21,52.15-120.6,Buy,0 days,0.0%,Rise by 0%,397.86%,
2025-06-12,123.0,2025-06-26,123.11,2025-04-21-2025-05-14,107.25-116.69,Sell,10 days,-0.09%,Fall by -2.53%,397.77%,
2025-06-26,123.11,2025-07-17,122.35,2024-12-30-2025-06-05,79.88-129.87,Buy,15 days,-0.62%,Rise by 13.25%,397.16%,
2025-07-30,125.92,2025-08-01,127.06,2025-06-05-2025-07-08,126.04-124.39,Sell,2 days,-0.91%,Fall by 0.65%,396.25%,
2025-10-23,137.36,2025-10-24,137.43,2024-12-30-2025-10-16,79.88-160.44,Sell,1 days,-0.05%,Fall by 1.44%,396.2%,
2025-10-24,137.43,2025-10-24,137.43,2024-12-30-2025-10-16,79.88-160.44,Buy,0 days,0.0%,Rise by 0%,396.2%,
