Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2024-01-16 - 2024-01-19,3 days,2024-01-24,121.34,2024-01-29,132.82,3 days,9.5%,Rise by 130.52%,89.2%,
Sell,2024-03-08 - 2024-03-11,1 days,2024-03-15,242.36,2024-03-18,239.62,1 days,1.1%,Fall by 11.79%,90.3%,
Sell,2024-03-13 - 2024-03-21,6 days,2024-03-27,256.7,2024-03-28,265.12,1 days,-3.3%,Fall by 12.97%,87.0%,
Sell,2024-05-29 - 2024-05-30,1 days,2024-06-10,249.81,2024-06-18,235.95,6 days,5.5%,Fall by 10.33%,92.6%,
Sell,2024-10-18 - 2024-10-29,7 days,2024-11-01,182.88,2024-11-05,193.96,2 days,-6.1%,Fall by -35.77%,86.5%,
Sell,2024-11-11 - 2024-11-20,7 days,2024-12-10,302.42,2024-12-11,313.81,1 days,-3.8%,Fall by 12.14%,82.8%,
Sell,2025-01-22 - 2025-01-24,2 days,2025-02-03,284.41,2025-02-04,280.39,1 days,1.4%,Fall by 17.24%,84.2%,
Buy,2025-02-07 - 2025-02-11,2 days,2025-02-13,298.11,2025-02-18,264.63,3 days,-11.2%,Rise by -28.7%,72.9%,
Sell,2025-03-10 - 2025-03-13,3 days,2025-03-27,188.58,2025-04-01,174.52,3 days,7.5%,Fall by -27.82%,80.4%,
Buy,2025-03-13 - 2025-03-31,12 days,2025-04-02,182.95,2025-04-04,160.55,2 days,-12.2%,Rise by 14.59%,68.2%,
Sell,2025-04-28 - 2025-05-02,4 days,2025-05-20,261.38,2025-05-21,258.99,1 days,0.9%,Fall by 7.78%,69.1%,
Buy,2025-06-05 - 2025-06-10,3 days,2025-06-16,261.57,2025-06-18,295.29,2 days,12.9%,Rise by 60.48%,82.0%,
Sell,2025-06-24 - 2025-06-26,2 days,2025-07-01,335.33,2025-07-02,354.45,1 days,-5.7%,Fall by 11.14%,76.3%,
Sell,2025-07-14 - 2025-07-18,4 days,2025-07-23,397.81,2025-07-24,396.7,1 days,0.3%,Fall by 21.94%,76.5%,
Buy,2025-08-06 - 2025-08-20,10 days,2025-08-25,306.0,2025-09-18,343.13,18 days,12.1%,Rise by 26.56%,88.7%,
Sell,2025-08-26 - 2025-08-28,2 days,2025-09-04,306.8,2025-09-08,302.2,2 days,1.5%,Fall by 0.04%,90.2%,
Sell,2025-09-15 - 2025-09-16,1 days,2025-09-22,331.95,2025-09-24,321.77,2 days,3.1%,Fall by -3.56%,93.2%,
Sell,2025-10-06 - 2025-10-10,4 days,2025-10-15,336.3,2025-10-23,322.76,6 days,4.0%,Fall by -2.22%,97.3%,
