Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2021-06-23 - 2021-07-01,6 days,2021-07-07,33.6,2021-08-12,30.07,26 days,-10.5%,Rise by -10.51%,0.9%,
Buy,2021-07-08 - 2021-07-19,7 days,2021-07-22,33.5,2021-08-12,30.07,15 days,-10.2%,Rise by -10.24%,-9.3%,
Buy,2021-08-06 - 2021-08-23,11 days,2021-08-31,28.26,2021-09-08,32.4,6 days,14.6%,Rise by 3.72%,5.3%,
Buy,2021-10-04 - 2021-10-06,2 days,2021-10-19,28.6,2021-11-12,30.2,18 days,5.6%,Rise by 8.85%,10.9%,
Sell,2021-12-23 - 2021-12-30,5 days,2022-01-04,23.49,2022-01-12,24.84,6 days,-5.7%,Fall by 12.47%,5.2%,
Sell,2022-01-14 - 2022-01-20,4 days,2022-01-25,22.18,2022-01-31,22.13,4 days,0.2%,Fall by 12.94%,5.4%,
Sell,2022-03-30 - 2022-04-05,4 days,2022-04-19,21.75,2022-04-20,21.71,1 days,0.2%,Fall by 10.76%,5.6%,
Buy,2022-05-11 - 2022-05-12,1 days,2022-05-19,19.83,2022-05-26,21.11,5 days,6.5%,Rise by -10.39%,12.0%,
Sell,2022-05-31 - 2022-06-06,4 days,2022-06-13,18.34,2022-06-15,19.04,2 days,-3.8%,Fall by -3.6%,8.2%,
Buy,2022-06-14 - 2022-06-17,3 days,2022-06-22,18.49,2022-06-24,19.62,2 days,6.1%,Rise by 19.74%,14.3%,
Sell,2022-08-04 - 2022-08-15,7 days,2022-08-22,20.57,2022-08-31,19.79,7 days,3.8%,Fall by 10.01%,18.1%,
Buy,2022-09-01 - 2022-09-06,3 days,2022-09-09,19.43,2022-09-26,17.38,11 days,-10.6%,Rise by -11.94%,7.6%,
Buy,2022-09-27 - 2022-09-30,3 days,2022-10-04,18.39,2022-10-21,19.58,13 days,6.5%,Rise by 35.02%,14.0%,
Sell,2022-11-01 - 2022-11-02,1 days,2022-11-14,21.45,2022-11-15,22.06,1 days,-2.8%,Fall by 0.79%,11.2%,
Sell,2022-12-12 - 2022-12-13,1 days,2022-12-16,21.86,2022-12-23,21.69,5 days,0.8%,Fall by 12.03%,12.0%,
Sell,2023-01-12 - 2023-01-18,4 days,2023-01-31,23.65,2023-02-01,24.35,1 days,-3.0%,Fall by 12.43%,9.0%,
Sell,2023-01-27 - 2023-02-02,4 days,2023-02-07,23.0,2023-02-09,22.49,2 days,2.2%,Fall by 11.57%,11.2%,
Buy,2023-02-23 - 2023-03-01,4 days,2023-03-16,18.53,2023-03-29,19.76,9 days,6.6%,Rise by 7.5%,17.9%,
Buy,2023-04-25 - 2023-04-27,2 days,2023-05-04,18.79,2023-06-01,20.98,20 days,11.7%,Rise by 29.38%,29.5%,
Buy,2023-05-16 - 2023-05-24,6 days,2023-05-26,18.61,2023-06-01,20.98,4 days,12.7%,Rise by 30.63%,42.3%,
Sell,2023-06-02 - 2023-06-06,2 days,2023-06-09,21.29,2023-06-12,22.25,1 days,-4.5%,Fall by -3.43%,37.7%,
Sell,2023-06-14 - 2023-06-16,2 days,2023-06-23,22.9,2023-06-30,23.57,5 days,-2.9%,Fall by 3.84%,34.8%,
Buy,2023-09-07 - 2023-09-22,11 days,2023-09-27,21.35,2023-11-10,19.2,32 days,-10.1%,Rise by 2.15%,24.7%,
Buy,2023-10-04 - 2023-10-05,1 days,2023-10-17,21.81,2023-11-10,19.2,18 days,-12.0%,Rise by -1.24%,12.8%,
Sell,2023-12-28 - 2023-12-29,1 days,2024-01-04,20.95,2024-01-08,21.59,2 days,-3.1%,Fall by -3.1%,9.7%,
Sell,2024-01-24 - 2024-02-08,11 days,2024-02-28,29.2,2024-03-06,30.08,5 days,-3.0%,Fall by 10.27%,6.7%,
Sell,2024-02-27 - 2024-03-08,8 days,2024-03-25,30.4,2024-04-03,29.17,7 days,4.0%,Fall by 11.41%,10.8%,
Buy,2024-04-16 - 2024-04-19,3 days,2024-04-23,24.66,2024-05-06,26.17,9 days,6.1%,Rise by 34.1%,16.9%,
Sell,2024-05-15 - 2024-05-16,1 days,2024-05-21,26.37,2024-05-23,27.09,2 days,-2.7%,Fall by 8.23%,14.2%,
Sell,2024-05-16 - 2024-05-23,5 days,2024-06-07,30.27,2024-06-10,31.34,1 days,-3.5%,Fall by 14.47%,10.6%,
Sell,2024-07-08 - 2024-07-11,3 days,2024-07-17,34.72,2024-07-22,33.69,3 days,3.0%,Fall by 25.43%,13.6%,
Buy,2024-07-30 - 2024-08-05,4 days,2024-08-07,26.27,2024-08-15,28.32,6 days,7.8%,Rise by 12.87%,21.4%,
Sell,2024-09-25 - 2024-09-26,1 days,2024-10-03,29.61,2024-10-09,29.51,4 days,0.3%,Fall by 2.94%,21.7%,
Sell,2024-11-08 - 2024-11-12,2 days,2024-11-15,28.13,2024-11-21,27.9,4 days,0.8%,Fall by -0.21%,22.5%,
Buy,2024-11-18 - 2024-11-20,2 days,2024-12-05,30.02,2025-01-22,34.1,34 days,13.6%,Rise by 13.59%,36.1%,
Sell,2024-12-13 - 2024-12-17,2 days,2024-12-20,28.19,2024-12-27,29.04,5 days,-3.0%,Fall by 7.66%,33.1%,
Buy,2025-03-04 - 2025-03-12,6 days,2025-03-14,26.9,2025-04-03,23.44,14 days,-12.9%,Rise by -12.86%,20.3%,
Buy,2025-04-09 - 2025-04-14,3 days,2025-04-17,23.75,2025-04-24,25.56,5 days,7.6%,Rise by 15.92%,27.9%,
Sell,2025-04-28 - 2025-04-29,1 days,2025-05-07,25.97,2025-05-09,25.4,2 days,2.2%,Fall by 1.27%,30.1%,
Sell,2025-05-14 - 2025-05-27,9 days,2025-05-30,26.11,2025-06-04,25.93,3 days,0.7%,Fall by -88.7%,30.8%,
Sell,2025-06-30 - 2025-07-01,1 days,2025-07-07,35.39,2025-07-10,36.67,3 days,-3.6%,Fall by -39.22%,27.1%,
Sell,2025-09-16 - 2025-09-18,2 days,2025-09-23,61.62,2025-09-24,63.37,1 days,-2.8%,Fall by -42.65%,24.3%,
