Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2022-05-01,103.34,2022-09-11,136.2,2022-04-24,Buy,19 Weeks,31.8%,Rise by 35.43%,681.52%,Normal Case
2022-05-08,108.34,2022-09-11,136.2,2022-05-01,Buy,18 Weeks,25.72%,Rise by 29.18%,707.23%,Normal Case
2022-07-17,111.54,2023-01-01,135.61,2022-07-10,Buy,24 Weeks,21.58%,Rise by 29.43%,728.81%,Normal Case
2022-08-28,139.95,2023-01-01,135.61,2022-08-07,Buy,18 Weeks,-3.1%,Rise by -13.65%,725.71%,Normal Case
2022-09-11,136.2,2023-01-01,135.61,2022-09-04,Buy,16 Weeks,-0.43%,Rise by -11.28%,725.28%,Normal Case
2022-09-25,123.59,2023-01-01,135.61,2022-06-19,Buy,14 Weeks,9.73%,Rise by 16.81%,735.0%,Local Extrema Case
2022-10-02,125.01,2023-01-01,135.61,2022-09-25,Buy,13 Weeks,8.48%,Rise by 15.49%,743.48%,Normal Case
2022-10-16,129.05,2023-01-01,135.61,2022-10-09,Buy,11 Weeks,5.08%,Rise by 11.87%,748.57%,Normal Case
2022-12-18,144.37,2023-03-05,170.56,2022-12-11,Buy,11 Weeks,18.14%,Rise by 18.14%,766.71%,Normal Case
2023-02-19,169.63,2023-07-16,144.68,2023-02-12,Buy,21 Weeks,-14.71%,Rise by -11.42%,752.0%,Normal Case
2023-03-12,167.88,2023-07-16,144.68,2023-03-05,Buy,18 Weeks,-13.82%,Rise by -13.02%,738.18%,Normal Case
2023-05-07,142.12,2023-07-16,144.68,2023-04-30,Buy,10 Weeks,1.8%,Rise by 31.53%,739.98%,Normal Case
2023-05-28,148.09,2023-09-24,176.1,2023-05-21,Buy,17 Weeks,18.91%,Rise by 26.23%,758.9%,Normal Case
2023-07-02,150.93,2023-09-24,176.1,2023-06-25,Buy,12 Weeks,16.68%,Rise by 23.85%,775.57%,Normal Case
2023-08-06,175.49,2024-02-04,178.69,2023-07-30,Buy,26 Weeks,1.82%,Rise by -14.95%,777.4%,Normal Case
2023-08-13,178.22,2024-02-04,178.69,2023-08-06,Buy,25 Weeks,0.26%,Rise by -16.25%,777.66%,Normal Case
2024-01-07,175.76,2024-04-07,215.97,2023-12-31,Buy,13 Weeks,22.88%,Rise by 24.64%,800.54%,Normal Case
2024-03-10,200.63,2024-08-11,198.01,2024-03-03,Buy,22 Weeks,-1.31%,Rise by -10.11%,799.23%,Normal Case
2024-04-14,214.97,2024-08-11,198.01,2024-04-07,Buy,17 Weeks,-7.89%,Rise by -16.11%,791.34%,Normal Case
2024-07-07,200.23,2024-12-29,198.66,2024-06-30,Buy,25 Weeks,-0.78%,Rise by 8.81%,790.56%,Normal Case
2024-07-21,211.08,2024-12-29,198.66,2024-07-14,Buy,23 Weeks,-5.88%,Rise by -10.07%,784.67%,Normal Case
2024-07-28,212.55,2024-12-29,198.66,2024-07-21,Buy,22 Weeks,-6.53%,Rise by -12.48%,778.14%,Normal Case
2024-08-11,198.01,2024-12-29,198.66,2024-06-02,Buy,20 Weeks,0.33%,Rise by 10.03%,778.47%,Local Extrema Case
2024-11-03,184.3,2025-06-01,118.49,2024-10-27,Buy,30 Weeks,-35.71%,Rise by -26.86%,742.76%,Normal Case
2024-12-15,217.88,2025-06-01,118.49,2024-12-08,Buy,24 Weeks,-45.62%,Rise by -12.09%,697.14%,Normal Case
2025-01-19,194.23,2025-06-01,118.49,2025-01-12,Buy,19 Weeks,-39.0%,Rise by -37.99%,658.15%,Normal Case
2025-03-16,118.5,2025-06-01,118.49,2025-03-09,Buy,11 Weeks,-0.01%,Rise by 6.54%,658.14%,Normal Case
2025-04-13,112.87,2025-07-20,121.12,2025-04-06,Buy,14 Weeks,7.31%,Rise by 18.6%,665.45%,Normal Case
2025-06-22,121.02,2025-09-21,128.6,2025-06-15,Buy,13 Weeks,6.26%,Rise by 10.61%,671.71%,Normal Case
2025-08-24,133.86,2025-08-24,133.86,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,671.71%,Normal Case
2025-09-07,133.64,2025-09-07,133.64,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,671.71%,Normal Case
2025-10-12,121.18,2025-10-12,121.18,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,671.71%,Normal Case
