Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2021-07-01 - 2021-07-07,4 days,2021-07-19,211.41,2021-07-28,192.04,7 days,9.2%,Fall by 9.93%,0.6%,
Buy,2021-07-30 - 2021-09-09,29 days,2021-09-13,194.39,2022-05-18,172.23,177 days,-11.4%,Rise by 12.18%,-10.8%,
Sell,2021-10-22 - 2021-10-26,2 days,2021-11-02,209.14,2021-11-19,208.47,13 days,0.3%,Fall by 7.17%,-10.5%,
Buy,2021-12-01 - 2021-12-02,1 days,2021-12-21,207.1,2022-01-07,218.16,13 days,5.3%,Rise by 5.34%,-5.1%,
Sell,2021-12-28 - 2021-12-29,1 days,2022-01-06,216.64,2022-01-12,211.22,4 days,2.5%,Fall by 10.07%,-2.6%,
Buy,2022-01-21 - 2022-01-28,5 days,2022-02-01,230.69,2022-02-23,204.48,16 days,-11.4%,Rise by -11.36%,-14.0%,
Sell,2022-03-18 - 2022-03-29,7 days,2022-04-01,206.64,2022-04-11,190.84,6 days,7.6%,Fall by 11.42%,-6.3%,
Buy,2022-04-18 - 2022-05-02,10 days,2022-05-04,183.8,2022-08-10,202.37,70 days,10.1%,Rise by 1.8%,3.8%,
Sell,2022-08-15 - 2022-08-16,1 days,2022-08-25,205.0,2022-09-02,196.05,6 days,4.4%,Fall by 13.8%,8.1%,
Buy,2022-09-23 - 2022-09-26,1 days,2022-10-04,168.89,2022-11-11,178.19,28 days,5.5%,Rise by 12.61%,13.6%,
Sell,2023-03-06 - 2023-03-14,6 days,2023-03-24,186.07,2023-03-29,191.47,3 days,-2.9%,Fall by 7.26%,10.7%,
Sell,2023-04-03 - 2023-04-04,1 days,2023-04-26,172.57,2023-04-27,177.76,1 days,-3.0%,Fall by 3.45%,7.7%,
Buy,2023-05-11 - 2023-05-16,3 days,2023-05-25,171.23,2023-07-03,183.77,27 days,7.3%,Rise by 4.54%,15.0%,
Sell,2023-06-15 - 2023-06-16,1 days,2023-06-22,171.38,2023-06-29,176.05,5 days,-2.7%,Fall by 10.27%,12.3%,
Sell,2023-06-16 - 2023-07-03,11 days,2023-07-17,182.74,2023-07-24,188.34,5 days,-3.1%,Fall by 10.27%,9.3%,
Sell,2023-07-13 - 2023-07-21,6 days,2023-08-01,185.5,2023-08-07,182.15,4 days,1.8%,Fall by 10.05%,11.1%,
Buy,2023-08-17 - 2023-08-22,3 days,2023-08-28,168.84,2023-09-26,151.9,21 days,-10.0%,Rise by -10.03%,1.0%,
Buy,2023-09-26 - 2023-09-27,1 days,2023-10-09,154.34,2023-10-26,138.21,13 days,-10.5%,Rise by -10.45%,-9.4%,
Buy,2023-10-23 - 2023-10-27,4 days,2023-10-31,141.25,2023-11-20,149.57,14 days,5.9%,Rise by 15.36%,-3.5%,
Sell,2023-12-15 - 2023-12-18,1 days,2023-12-21,157.16,2024-01-04,156.99,10 days,0.1%,Fall by 11.5%,-3.4%,
Buy,2024-02-01 - 2024-02-05,2 days,2024-02-22,149.73,2024-03-12,157.38,13 days,5.1%,Rise by 5.11%,1.7%,
Sell,2024-03-12 - 2024-03-13,1 days,2024-03-18,151.69,2024-03-22,156.27,4 days,-3.0%,Fall by 6.22%,-1.3%,
Sell,2024-05-13 - 2024-05-14,1 days,2024-05-20,147.59,2024-05-31,138.93,9 days,5.9%,Fall by 9.07%,4.5%,
Buy,2024-05-28 - 2024-05-30,2 days,2024-06-06,137.56,2024-07-16,147.33,28 days,7.1%,Rise by 7.14%,11.6%,
Sell,2024-07-17 - 2024-07-18,1 days,2024-07-24,128.53,2024-07-25,127.08,1 days,1.1%,Fall by -1.25%,12.8%,
Buy,2024-09-06 - 2024-09-13,5 days,2024-09-17,130.65,2024-10-24,138.35,27 days,5.9%,Rise by 5.89%,18.7%,
Buy,2024-11-12 - 2024-11-13,1 days,2024-11-27,135.68,2025-01-30,114.9,46 days,-15.3%,Rise by 0.43%,3.3%,
Buy,2024-12-06 - 2024-12-19,9 days,2024-12-23,125.75,2025-02-03,111.29,30 days,-11.5%,Rise by 8.36%,-8.2%,
Sell,2025-01-27 - 2025-01-28,1 days,2025-01-31,114.23,2025-02-04,111.77,2 days,2.2%,Fall by 12.35%,-6.0%,
Buy,2025-03-13 - 2025-03-21,6 days,2025-03-26,111.01,2025-04-04,97.71,7 days,-12.0%,Rise by -12.55%,-18.0%,
Buy,2025-04-07 - 2025-04-09,2 days,2025-04-22,96.84,2025-06-10,102.46,35 days,5.8%,Rise by 4.63%,-12.2%,
Sell,2025-06-10 - 2025-06-11,1 days,2025-06-18,99.21,2025-07-01,104.47,9 days,-5.3%,Fall by 12.13%,-17.5%,
Buy,2025-08-15 - 2025-08-22,5 days,2025-10-27,89.22,2025-10-28,96.36,1 days,8.0%,Rise by 8.07%,-9.5%,
