Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-04-01,22.86,2024-04-15,21.9,2022-02-24-2024-03-07,9.74-27.5,Sell,10 days,4.2%,Fall by 5.94%,969.94%
2024-04-04,22.48,2024-07-26,27.18,2023-09-21-2024-03-07,13.68-27.5,Buy,81 days,20.91%,Rise by 19.72%,990.85%
2024-04-15,21.9,2024-04-18,21.13,2023-05-04-2024-03-07,7.28-27.5,Sell,3 days,3.52%,Fall by 2.51%,994.36%
2024-04-23,21.64,2024-05-08,21.56,2023-09-21-2023-11-21,13.68-21.85,Buy,11 days,-0.37%,Rise by 33.63%,993.99%
2024-05-24,21.01,2024-06-06,23.79,2024-03-07-2024-04-19,21.43-26.38,Sell,9 days,-13.23%,Fall by -1.26%,980.76%
2024-06-27,25.22,2024-07-10,28.42,2023-11-21-2024-01-05,16.128-19.72,Sell,9 days,-12.69%,Fall by 12.95%,968.07%
2024-08-29,31.0,2024-09-09,34.6,2021-04-14-2022-02-24,11.87-23.65,Sell,7 days,-11.61%,Fall by -19.68%,956.46%
2024-09-30,37.2,2024-10-08,41.45,2021-01-27-2022-01-24,13.41-32.25,Sell,6 days,-11.42%,Fall by 0.1%,945.03%
2024-11-22,64.35,2024-12-03,70.96,2024-07-18-2024-08-05,24.42-28.15,Sell,7 days,-10.27%,Fall by 8.43%,934.76%
2025-02-24,90.68,2025-02-25,87.84,2024-04-19-2025-02-19,20.33-125.41,Sell,1 days,3.13%,Fall by 11.15%,937.89%
2025-03-04,84.4,2025-05-21,120.58,2023-05-04-2025-02-19,7.28-125.41,Buy,56 days,42.87%,Rise by 19.63%,980.76%
2025-03-12,83.65,2025-06-06,127.72,2024-04-19-2025-02-19,20.33-125.41,Buy,62 days,52.68%,Rise by 12.94%,1033.44%
2025-04-09,92.01,2025-05-19,126.33,2022-05-12-2025-02-19,6.44-125.41,Buy,28 days,37.3%,Rise by 14.19%,1070.75%
2025-05-21,120.58,2025-06-03,133.17,2024-12-24-2025-01-13,65.68-81.0,Sell,9 days,-10.44%,Fall by 1.87%,1060.3%
2025-07-03,134.36,2025-07-14,149.15,2025-02-19-2025-03-10,82.69-108.56,Sell,7 days,-11.01%,Fall by -2.66%,1049.3%
2025-08-19,157.75,2025-08-22,158.74,2025-02-19-2025-04-07,81.8-108.56,Sell,3 days,-0.63%,Fall by -9.03%,1048.67%
2025-08-21,156.18,2025-08-22,158.74,2025-04-07-2025-08-12,66.12-190.0,Sell,1 days,-1.64%,Fall by -9.03%,1047.03%
2025-08-22,158.74,2025-08-22,158.74,2025-04-07-2025-08-12,66.12-190.0,Buy,0 days,0.0%,Rise by 0%,1047.03%
2025-09-04,156.14,2025-09-04,156.14,2024-04-19-2025-08-12,20.33-190.0,Buy,0 days,0.0%,Rise by 0%,1047.03%
2025-09-09,162.36,2025-09-09,162.36,2022-12-27-2025-08-12,5.92-190.0,Buy,0 days,0.0%,Rise by 0%,1047.03%
