Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-09-11,9.53,2024-09-19,9.11,2024-07-09-2024-09-03,7.5-9.79,Buy,6 days,-4.41%,Rise by 15.26%,58.14%
2024-11-06,10.28,2024-12-03,10.55,2024-09-03-2024-09-24,8.86-9.45,Sell,19 days,-2.63%,Fall by 1.42%,55.51%
2025-01-10,10.6,2025-01-27,10.56,2023-07-03-2024-12-18,8.12-10.8,Buy,11 days,-0.38%,Rise by 9.19%,55.13%
2025-01-16,10.68,2025-08-27,12.07,2024-02-16-2024-12-18,8.05-10.8,Buy,159 days,13.01%,Rise by 15.58%,68.15%
2025-02-27,11.12,2025-10-13,13.12,2024-07-09-2025-02-17,7.5-11.53,Buy,162 days,17.99%,Rise by 12.2%,86.13%
2025-04-01,10.44,2025-04-07,10.01,2024-07-09-2025-02-17,7.5-11.53,Sell,4 days,4.12%,Fall by 1.6%,90.25%
2025-04-03,10.74,2025-04-07,10.01,2023-10-30-2025-02-17,7.31-11.53,Sell,2 days,6.8%,Fall by 1.6%,97.05%
2025-04-09,10.1,2025-06-23,10.75,2024-07-09-2024-12-18,7.5-10.8,Buy,53 days,6.44%,Rise by 5.67%,103.49%
2025-05-28,10.78,2025-06-18,10.98,2025-02-17-2025-04-07,10.56-10.98,Sell,15 days,-1.86%,Fall by -0.55%,101.63%
2025-10-10,13.38,2025-10-31,14.72,2025-06-12-2025-07-22,11.2-11.07,Sell,15 days,-10.01%,Fall by 0.0%,91.62%
