Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2022-05-05,353.37,2022-05-05,353.37,2021-11-15-2022-03-08,324.73-360.66,Sell,0 days,-0.0%,Fall by 0%,103.17%,
2022-06-13,319.74,2022-06-15,325.39,2022-04-28-2022-05-12,325.58-368.79,Sell,2 days,-1.77%,Fall by 9.78%,101.4%,
2022-06-15,325.39,2023-09-25,402.49,2022-03-08-2022-04-28,305.61-381.97,Buy,333 days,23.69%,Rise by -0.18%,125.1%,
2022-06-16,308.78,2022-06-22,316.15,2022-03-08-2022-04-28,305.61-381.97,Sell,4 days,-2.39%,Fall by 9.29%,122.71%,
2022-07-06,320.17,2022-07-06,320.17,2021-10-26-2022-06-17,314.14-356.81,Sell,0 days,-0.0%,Fall by 0%,122.71%,
2022-08-22,345.51,2022-08-22,345.51,2020-12-31-2022-06-17,314.14-353.25,Sell,0 days,-0.0%,Fall by 0%,122.71%,
2022-09-06,324.08,2023-01-31,370.6,2022-06-17-2022-08-15,303.65-361.95,Buy,105 days,14.35%,Rise by -0.99%,137.07%,
2022-09-22,298.36,2022-09-27,286.48,2022-06-17-2022-08-15,303.65-361.95,Sell,3 days,3.98%,Fall by 1.08%,141.05%,
2022-10-12,283.38,2022-10-17,295.04,2021-07-27-2022-09-28,292.98-385.89,Sell,3 days,-4.11%,Fall by -15.67%,136.93%,
2022-11-08,325.75,2022-11-08,325.75,2021-10-26-2022-10-13,295.43-356.81,Sell,0 days,-0.0%,Fall by 0%,136.93%,
2022-11-22,344.96,2022-11-22,344.96,2022-04-28-2022-10-13,295.43-368.79,Sell,0 days,-0.0%,Fall by 0%,136.93%,
2023-02-03,373.91,2023-05-24,368.5,2022-10-13-2023-01-24,276.87-390.0,Buy,78 days,-1.45%,Rise by 9.85%,135.49%,
2023-02-14,369.96,2023-05-24,368.5,2022-06-17-2023-01-24,303.65-390.0,Buy,71 days,-0.39%,Rise by 9.85%,135.09%,
2023-04-12,361.78,2023-05-01,379.86,2023-01-24-2023-03-13,349.86-375.22,Sell,13 days,-5.0%,Fall by 3.91%,130.09%,
2023-06-02,373.73,2025-06-16,568.67,2023-03-13-2023-05-19,340.21-392.2,Buy,531 days,52.16%,Rise by 0.1%,182.25%,
2023-09-29,395.91,2024-01-04,419.77,2023-03-13-2023-09-14,340.21-418.6,Buy,69 days,6.03%,Rise by 14.07%,188.28%,
2023-11-01,377.82,2023-12-11,415.71,2022-10-13-2023-09-14,276.87-418.6,Sell,28 days,-10.03%,Fall by -0.74%,178.25%,
2023-12-08,412.16,2023-12-08,412.16,2023-07-27-2023-10-27,368.29-393.95,Sell,0 days,-0.0%,Fall by 0%,178.25%,
2024-04-08,478.85,2024-09-24,487.41,2023-10-27-2024-03-21,359.77-490.0,Buy,121 days,1.79%,Rise by 5.94%,180.04%,
2024-04-23,462.82,2025-08-28,590.48,2023-03-13-2024-03-21,340.21-490.0,Buy,352 days,27.58%,Rise by 1.38%,207.62%,
2024-05-07,453.06,2024-10-24,510.62,2022-10-13-2024-03-21,276.87-490.0,Buy,122 days,12.7%,Rise by 3.82%,220.33%,
2024-05-23,451.21,2024-06-05,446.66,2024-03-21-2024-05-03,445.26-483.4,Sell,9 days,1.01%,Fall by 2.91%,221.34%,
2024-06-27,442.75,2024-07-05,449.49,2021-09-20-2024-03-21,335.62-490.0,Sell,6 days,-1.52%,Fall by 4.43%,219.81%,
2024-07-01,437.61,2024-07-12,440.11,2021-01-29-2024-03-21,312.38-490.0,Sell,9 days,-0.57%,Fall by -10.75%,219.24%,
2024-07-10,433.64,2024-08-29,480.8,2020-11-04-2024-03-21,302.24-490.0,Sell,36 days,-10.88%,Fall by -1.37%,208.37%,
2024-07-25,429.6,2024-07-26,438.18,2022-06-17-2024-03-21,303.65-490.0,Sell,1 days,-2.0%,Fall by -11.24%,206.37%,
2024-09-25,489.45,2024-11-05,505.56,2024-06-24-2024-07-24,435.86-454.93,Sell,29 days,-3.29%,Fall by -1.38%,203.08%,
2025-03-10,537.12,2025-03-13,519.83,2024-12-26-2025-01-13,506.15-532.92,Sell,3 days,3.22%,Fall by 7.68%,206.3%,
2025-03-17,531.99,2025-03-17,531.99,2024-07-24-2025-03-03,428.86-582.23,Buy,0 days,0.0%,Rise by 0%,206.3%,
2025-04-04,489.77,2025-04-09,515.43,2022-10-13-2025-03-03,276.87-582.23,Sell,3 days,-5.24%,Fall by -9.34%,201.06%,
2025-04-08,479.92,2025-04-09,515.43,2021-09-20-2025-03-03,335.62-582.23,Sell,1 days,-7.4%,Fall by -9.34%,193.66%,
2025-04-09,515.43,2025-04-09,515.43,2022-06-17-2025-03-03,303.65-582.23,Buy,0 days,0.0%,Rise by 0%,193.66%,
2025-04-10,499.34,2025-05-02,559.39,2023-10-27-2025-03-03,359.77-582.23,Sell,16 days,-12.03%,Fall by -0.75%,181.63%,
2025-04-14,512.46,2025-05-07,566.33,2023-03-13-2025-03-03,340.21-582.23,Sell,17 days,-10.51%,Fall by 0.49%,171.12%,
2025-04-21,509.32,2025-05-05,561.12,2022-03-08-2025-03-03,305.61-582.23,Sell,10 days,-10.17%,Fall by -0.44%,160.95%,
2025-05-27,574.55,2025-05-28,575.92,2025-03-03-2025-04-07,502.2-570.0,Sell,1 days,-0.24%,Fall by 7.46%,160.71%,
2025-06-24,557.53,2025-06-24,557.53,2025-04-07-2025-06-11,465.59-594.71,Buy,0 days,0.0%,Rise by 0%,160.71%,
2025-07-14,553.02,2025-07-15,550.36,2025-06-11-2025-06-20,538.34-587.6,Sell,1 days,0.48%,Fall by -3.94%,161.19%,
2025-09-04,595.64,2025-09-04,595.64,2025-06-20-2025-08-22,527.33-601.77,Buy,0 days,0.0%,Rise by 0%,161.19%,
