Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2018-12-16,19.9,2019-02-17,23.68,2018-12-09,Buy,9 Weeks,18.99%,Rise by 23.17%,1444.43%,Normal Case
2019-03-31,25.52,2019-06-30,30.37,2019-03-24,Buy,13 Weeks,19.0%,Rise by 27.0%,1463.43%,Normal Case
2019-05-19,27.5,2019-08-04,29.44,2019-05-12,Buy,11 Weeks,7.05%,Rise by 24.33%,1470.49%,Normal Case
2019-06-02,27.41,2019-08-04,29.44,2019-05-26,Buy,9 Weeks,7.41%,Rise by 24.74%,1477.9%,Normal Case
2019-06-09,32.41,2019-08-25,29.54,2019-03-10,Buy,11 Weeks,-8.86%,Rise by 5.49%,1469.04%,Local Extrema Case
2019-06-09,32.41,2019-08-25,29.54,2019-06-02,Buy,11 Weeks,-8.86%,Rise by 5.49%,1460.18%,Normal Case
2019-08-04,29.44,2019-12-08,39.63,2016-01-03,Buy,18 Weeks,34.61%,Rise by 87.87%,1494.8%,Tangent Case
2019-08-18,31.18,2019-12-08,39.63,2019-08-04,Buy,16 Weeks,27.1%,Rise by 77.39%,1521.9%,Normal Case
2019-12-08,39.63,2020-02-09,49.73,2016-01-17,Buy,9 Weeks,25.49%,Rise by 39.57%,1547.38%,Tangent Case
2019-12-08,39.63,2020-02-09,49.73,2019-11-17,Buy,9 Weeks,25.49%,Rise by 39.57%,1572.87%,Normal Case
2020-01-05,48.6,2020-03-08,48.59,2019-12-29,Buy,9 Weeks,-0.02%,Rise by -18.5%,1572.85%,Normal Case
2020-03-01,45.48,2020-05-10,53.19,2019-12-08,Buy,10 Weeks,16.95%,Rise by 24.45%,1589.8%,Local Extrema Case
2020-03-29,46.58,2020-06-28,50.1,2020-03-22,Buy,13 Weeks,7.56%,Rise by 83.66%,1597.36%,Normal Case
2020-04-19,56.6,2020-06-28,50.1,2020-02-02,Buy,10 Weeks,-11.48%,Rise by -11.48%,1585.87%,Local Extrema Case
2020-05-10,53.19,2020-08-23,83.81,2020-05-03,Buy,15 Weeks,57.57%,Rise by 60.84%,1643.44%,Normal Case
2020-06-14,53.5,2020-08-23,83.81,2020-06-07,Buy,10 Weeks,56.65%,Rise by 59.91%,1700.1%,Normal Case
2020-06-21,54.23,2020-08-23,83.81,2020-06-14,Buy,9 Weeks,54.55%,Rise by 57.75%,1754.64%,Normal Case
2020-07-19,55.04,2020-09-20,74.93,2020-07-12,Buy,9 Weeks,36.14%,Rise by 74.27%,1790.78%,Normal Case
2020-07-26,69.4,2021-01-03,91.71,2020-07-19,Buy,23 Weeks,32.15%,Rise by 38.21%,1822.93%,Normal Case
2020-09-27,78.06,2021-01-03,91.71,2020-09-20,Buy,14 Weeks,17.49%,Rise by 22.88%,1840.41%,Normal Case
2020-11-29,87.19,2021-01-31,85.64,2020-11-22,Buy,9 Weeks,-1.78%,Rise by -11.22%,1838.63%,Normal Case
2021-01-10,94.58,2021-05-16,74.59,2021-01-03,Buy,18 Weeks,-21.14%,Rise by -10.65%,1817.5%,Normal Case
2021-04-25,82.76,2021-07-25,92.15,2021-04-18,Buy,13 Weeks,11.35%,Rise by 34.61%,1828.84%,Normal Case
2021-06-06,81.58,2021-08-22,104.65,2021-05-30,Buy,11 Weeks,28.28%,Rise by 36.55%,1857.12%,Normal Case
2021-08-22,104.65,2021-12-19,137.75,2021-08-01,Buy,17 Weeks,31.63%,Rise by 48.5%,1888.75%,Normal Case
2021-10-03,102.45,2021-12-19,137.75,2021-09-26,Buy,11 Weeks,34.46%,Rise by 51.69%,1923.21%,Normal Case
2021-10-10,105.06,2021-12-19,137.75,2021-07-25,Buy,10 Weeks,31.12%,Rise by -11.42%,1954.32%,Local Extrema Case
2021-10-10,105.06,2021-12-19,137.75,2021-10-03,Buy,10 Weeks,31.12%,Rise by -11.42%,1985.44%,Normal Case
2021-11-28,154.81,2022-04-17,93.06,2021-11-21,Buy,20 Weeks,-39.89%,Rise by -11.58%,1945.55%,Normal Case
2021-12-05,144.01,2022-04-17,93.06,2021-11-14,Buy,19 Weeks,-35.38%,Rise by -17.5%,1910.17%,Normal Case
2021-12-26,146.14,2022-04-17,93.06,2021-12-19,Buy,16 Weeks,-36.32%,Rise by -22.55%,1873.85%,Normal Case
2022-02-13,113.18,2022-04-17,93.06,2022-02-06,Buy,9 Weeks,-17.78%,Rise by -10.76%,1856.07%,Normal Case
2022-03-20,113.46,2022-06-26,87.08,2022-03-13,Buy,14 Weeks,-23.25%,Rise by -15.97%,1832.82%,Normal Case
2022-05-08,95.34,2022-08-21,95.95,2022-05-01,Buy,15 Weeks,0.64%,Rise by -22.73%,1833.46%,Normal Case
2022-05-22,93.5,2022-08-21,95.95,2022-05-15,Buy,13 Weeks,2.62%,Rise by -15.13%,1836.08%,Normal Case
2022-11-06,62.19,2023-02-19,78.5,2022-10-30,Buy,15 Weeks,26.23%,Rise by 38.43%,1862.31%,Normal Case
2022-11-27,75.14,2023-02-19,78.5,2022-11-20,Buy,12 Weeks,4.47%,Rise by 14.57%,1866.78%,Normal Case
2022-12-04,74.98,2023-02-19,78.5,2022-11-27,Buy,11 Weeks,4.69%,Rise by 14.82%,1871.48%,Normal Case
2023-02-26,78.09,2023-07-02,113.91,2023-02-05,Buy,18 Weeks,45.87%,Rise by 62.67%,1917.35%,Normal Case
2023-03-05,81.52,2023-07-02,113.91,2023-02-26,Buy,17 Weeks,39.73%,Rise by 55.83%,1957.08%,Normal Case
2023-03-12,82.67,2023-07-02,113.91,2023-03-05,Buy,16 Weeks,37.79%,Rise by 53.66%,1994.87%,Normal Case
2023-10-08,107.24,2024-01-14,146.56,2023-09-24,Buy,14 Weeks,36.67%,Rise by 93.39%,2031.53%,Normal Case
2023-12-03,121.39,2024-02-11,172.48,2023-11-26,Buy,10 Weeks,42.09%,Rise by 70.85%,2073.62%,Normal Case
2024-01-14,146.56,2024-03-24,179.65,2023-12-31,Buy,10 Weeks,22.58%,Rise by 41.51%,2096.2%,Normal Case
2024-03-10,207.39,2024-06-16,159.63,2024-03-03,Buy,14 Weeks,-23.03%,Rise by -24.1%,2073.17%,Normal Case
2024-06-02,166.9,2024-10-27,156.23,2024-05-26,Buy,21 Weeks,-6.39%,Rise by -16.12%,2066.78%,Normal Case
2024-06-30,162.21,2024-10-27,156.23,2024-06-23,Buy,17 Weeks,-3.69%,Rise by -17.18%,2063.09%,Normal Case
2024-10-06,170.9,2025-06-01,110.73,2024-09-29,Buy,34 Weeks,-35.21%,Rise by -19.05%,2027.88%,Normal Case
2025-01-05,125.37,2025-06-01,110.73,2024-12-22,Buy,21 Weeks,-11.68%,Rise by -11.59%,2016.2%,Normal Case
2025-03-02,99.86,2025-06-01,110.73,2016-04-17,Buy,13 Weeks,10.89%,Rise by -12.38%,2027.09%,Tangent Case
2025-03-23,106.44,2025-06-01,110.73,2025-03-09,Buy,10 Weeks,4.03%,Rise by 10.08%,2031.12%,Normal Case
2025-03-30,103.22,2025-06-01,110.73,2025-03-23,Buy,9 Weeks,7.28%,Rise by 13.51%,2038.4%,Normal Case
2025-06-22,128.24,2025-08-31,162.63,2025-06-15,Buy,10 Weeks,26.82%,Rise by 38.42%,2065.21%,Normal Case
2025-06-29,143.81,2025-08-31,162.63,2025-06-22,Buy,9 Weeks,13.09%,Rise by 23.43%,2078.3%,Normal Case
2025-08-03,171.7,2025-08-03,171.7,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,2078.3%,Normal Case
2025-08-24,167.76,2025-08-24,167.76,2025-08-10,Buy,0 Weeks,0.0%,Rise by 0%,2078.3%,Normal Case
2025-10-12,214.9,2025-10-12,214.9,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,2078.3%,Normal Case
