Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2022-05-22,20.85,2022-08-07,20.75,2022-05-15,Buy,11 Weeks,-0.48%,Rise by 4.65%,451.74%,Normal Case,
2022-06-12,20.34,2022-08-28,20.2,2022-06-05,Buy,11 Weeks,-0.69%,Rise by 18.24%,451.05%,Normal Case,
2022-06-26,19.73,2022-08-28,20.2,2016-02-07,Buy,9 Weeks,2.38%,Rise by 21.9%,453.43%,Tangent Case,
2022-07-17,20.6,2022-12-18,22.06,2022-07-10,Buy,22 Weeks,7.09%,Rise by -10.19%,460.52%,Normal Case,
2022-08-28,20.2,2022-12-18,22.06,2022-08-21,Buy,16 Weeks,9.21%,Rise by 19.06%,469.73%,Normal Case,
2022-09-18,19.45,2022-12-18,22.06,2022-09-11,Buy,13 Weeks,13.42%,Rise by 23.65%,483.14%,Normal Case,
2022-11-06,19.5,2023-02-05,26.29,2022-10-30,Buy,13 Weeks,34.82%,Rise by 36.41%,517.97%,Normal Case,
2022-12-11,22.58,2023-03-26,26.16,2022-12-04,Buy,15 Weeks,15.85%,Rise by 17.8%,533.82%,Normal Case,
2023-01-01,22.6,2023-03-26,26.16,2022-12-18,Buy,12 Weeks,15.75%,Rise by 17.7%,549.57%,Normal Case,
2023-02-26,26.3,2023-05-21,26.8,2023-02-19,Buy,12 Weeks,1.9%,Rise by 5.25%,551.47%,Normal Case,
2023-04-30,27.68,2023-08-06,24.26,2023-04-23,Buy,14 Weeks,-12.36%,Rise by -11.2%,539.12%,Normal Case,
2023-05-07,27.0,2023-08-06,24.26,2023-04-30,Buy,13 Weeks,-10.15%,Rise by -11.11%,528.97%,Normal Case,
2023-08-06,24.26,2023-11-26,22.28,2023-07-30,Buy,16 Weeks,-8.16%,Rise by -11.05%,520.81%,Normal Case,
2023-09-24,21.88,2023-11-26,22.28,2023-09-17,Buy,9 Weeks,1.83%,Rise by 9.69%,522.64%,Normal Case,
2024-01-07,23.88,2024-04-14,26.3,2023-12-31,Buy,14 Weeks,10.13%,Rise by 28.85%,532.77%,Normal Case,
2024-04-14,26.3,2024-07-07,29.89,2024-04-07,Buy,12 Weeks,13.65%,Rise by 17.0%,546.42%,Normal Case,
2024-04-21,26.6,2024-07-07,29.89,2024-04-14,Buy,11 Weeks,12.37%,Rise by 15.68%,558.79%,Normal Case,
2024-06-09,30.0,2024-10-06,35.95,2024-05-26,Buy,17 Weeks,19.83%,Rise by 28.33%,578.62%,Normal Case,
2024-07-21,31.65,2024-10-06,35.95,2024-07-14,Buy,11 Weeks,13.59%,Rise by 21.64%,592.21%,Normal Case,
2024-07-28,32.22,2024-10-06,35.95,2024-07-21,Buy,10 Weeks,11.58%,Rise by 19.49%,603.78%,Normal Case,
2024-08-04,32.75,2024-10-06,35.95,2024-07-28,Buy,9 Weeks,9.77%,Rise by 17.71%,613.56%,Normal Case,
2024-08-11,32.5,2024-12-15,36.8,2024-06-02,Buy,18 Weeks,13.23%,Rise by 18.62%,626.79%,Local Extrema Case,
2024-08-11,32.5,2024-12-15,36.8,2024-08-04,Buy,18 Weeks,13.23%,Rise by 18.62%,640.02%,Normal Case,
2024-09-08,37.4,2024-12-15,36.8,2024-09-01,Buy,14 Weeks,-1.6%,Rise by 3.07%,638.41%,Normal Case,
2024-10-27,36.84,2025-02-09,35.15,2024-10-20,Buy,15 Weeks,-4.59%,Rise by 5.59%,633.83%,Normal Case,
2024-11-10,37.63,2025-02-09,35.15,2024-11-03,Buy,13 Weeks,-6.59%,Rise by 3.37%,627.24%,Normal Case,
2024-12-22,37.95,2025-06-01,36.5,2024-12-15,Buy,23 Weeks,-3.82%,Rise by -10.2%,623.41%,Normal Case,
2025-01-05,38.0,2025-06-01,36.5,2024-12-29,Buy,21 Weeks,-3.95%,Rise by -10.32%,619.47%,Normal Case,
2025-01-12,37.91,2025-06-01,36.5,2024-12-22,Buy,20 Weeks,-3.72%,Rise by -10.1%,615.75%,Normal Case,
2025-03-30,33.65,2025-06-01,36.5,2025-03-23,Buy,9 Weeks,8.47%,Rise by 10.13%,624.22%,Normal Case,
2025-04-06,34.58,2025-07-20,36.54,2025-03-30,Buy,15 Weeks,5.67%,Rise by 10.82%,629.89%,Normal Case,
2025-05-11,35.95,2025-07-20,36.54,2025-02-09,Buy,10 Weeks,1.64%,Rise by 6.59%,631.53%,Local Extrema Case,
2025-06-22,36.5,2025-09-07,37.89,2025-06-15,Buy,11 Weeks,3.81%,Rise by 4.99%,635.33%,Normal Case,
2025-10-12,36.25,2025-10-12,36.25,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,635.33%,Normal Case,
