Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2022-05-09,12187.7197,2022-05-09,12187.7197,2021-03-05-2021-11-22,12208.3896-16764.8594,Sell,0 days,-0.0%,Fall by 0%,23.38%,
2022-05-11,11967.5596,2022-05-11,11967.5596,2021-08-05-2022-03-14,13386.6699-15083.8398,Sell,0 days,-0.0%,Fall by 0%,23.38%,
2022-05-20,11835.6201,2022-05-20,11835.6201,2020-11-04-2021-09-07,11564.9102-15701.4004,Sell,0 days,-0.0%,Fall by 0%,23.38%,
2022-06-09,12269.7803,2022-06-10,11832.8203,2022-03-29-2022-05-20,12044.7002-15039.6104,Sell,1 days,3.56%,Fall by -0.16%,26.94%,
2022-07-05,11779.9004,2022-07-05,11779.9004,2021-02-16-2022-06-16,11311.0498-13726.7803,Sell,0 days,-0.0%,Fall by 0%,26.94%,
2022-07-15,11983.6201,2022-07-15,11983.6201,2021-09-07-2022-06-16,11311.0498-15610.2305,Sell,0 days,-0.0%,Fall by 0%,26.94%,
2022-08-23,12881.79,2022-08-23,12881.79,2021-11-22-2022-06-16,11311.0498-16374.7803,Sell,0 days,-0.0%,Fall by 0%,26.94%,
2022-09-08,12321.1904,2024-05-29,18736.75,2022-06-16-2022-08-16,11037.21-13720.9102,Buy,449 days,52.07%,Rise by 10.35%,79.01%,
2022-09-29,11164.7803,2022-10-04,11582.54,2022-06-16-2022-08-16,11037.21-13720.9102,Sell,3 days,-3.74%,Fall by 7.7%,75.27%,
2022-11-01,11288.9502,2022-11-01,11288.9502,2021-02-16-2022-10-13,11087.6602-13726.7803,Sell,0 days,-0.0%,Fall by 0%,75.27%,
2022-11-22,11724.8398,2022-11-22,11724.8398,2021-08-05-2022-10-13,11087.6602-15083.8398,Sell,0 days,-0.0%,Fall by 0%,75.27%,
2023-02-09,12381.1699,2023-02-14,12590.8896,2022-12-13-2022-12-28,10898.6396-11724.9004,Sell,3 days,-1.69%,Fall by 6.04%,73.57%,
2023-02-14,12590.8896,2023-04-10,13051.2305,2022-10-13-2023-02-02,10440.6396-12880.9805,Buy,39 days,3.66%,Rise by 16.35%,77.23%,
2023-02-28,12042.1201,2023-03-15,12251.3203,2022-10-13-2022-12-13,10440.6396-12166.4102,Buy,11 days,1.74%,Rise by 7.59%,78.97%,
2023-04-12,12848.3496,2023-04-14,13079.5195,2023-02-02-2023-03-13,12073.96-12600.7598,Sell,2 days,-1.8%,Fall by -18.98%,77.17%,
2023-06-26,14689.0195,2023-06-28,14964.5703,2023-04-04-2023-04-25,12933.2803-13049.9805,Sell,2 days,-1.88%,Fall by 1.8%,75.29%,
2023-08-22,14908.96,2024-01-29,17596.2695,2022-10-13-2023-07-19,10440.6396-15932.0498,Buy,114 days,18.02%,Rise by 4.02%,93.32%,
2023-09-21,14694.2402,2023-09-29,14715.2402,2023-07-19-2023-08-18,14744.5703-15781.96,Sell,6 days,-0.14%,Fall by 4.12%,93.17%,
2023-10-19,14783.1299,2023-10-26,14109.5703,2023-07-19-2023-09-27,14657.21-15781.96,Sell,5 days,4.56%,Fall by -11.9%,97.73%,
2023-12-06,15788.0498,2023-12-06,15788.0498,2023-07-19-2023-10-26,14372.5098-15781.96,Sell,0 days,-0.0%,Fall by 0%,97.73%,
2024-04-08,18100.1895,2024-04-08,18100.1895,2021-10-04-2024-03-21,14384.9297-18464.6992,Buy,0 days,0.0%,Rise by 0%,97.73%,
2024-04-23,17471.4707,2024-04-23,17471.4707,2023-10-26-2024-03-21,14058.3301-18464.6992,Buy,0 days,0.0%,Rise by 0%,97.73%,
2024-05-31,18536.6504,2024-06-04,18654.8398,2024-03-21-2024-04-19,17362.2793-18317.0996,Sell,2 days,-0.64%,Fall by 4.22%,97.09%,
2024-07-23,19754.3398,2024-07-23,19754.3398,2024-04-19-2024-07-10,16973.9395-20690.9707,Buy,0 days,0.0%,Rise by 0%,97.09%,
2024-07-29,19059.4902,2024-07-29,19059.4902,2022-10-13-2024-07-10,10440.6396-20690.9707,Buy,0 days,0.0%,Rise by 0%,97.09%,
2024-08-02,18440.8496,2024-08-07,17867.3691,2022-03-14-2024-07-10,13020.4004-20690.9707,Sell,3 days,3.11%,Fall by -3.1%,100.2%,
2024-08-07,17867.3691,2024-08-19,19766.4902,2022-06-16-2024-07-10,11037.21-20690.9707,Sell,8 days,-10.63%,Fall by 6.81%,89.57%,
2024-10-03,19793.3398,2024-10-25,20352.0195,2024-07-10-2024-08-05,18169.4902-20479.9395,Sell,16 days,-2.82%,Fall by -1.99%,86.75%,
2024-10-21,20361.4707,2024-10-25,20352.0195,2024-08-22-2024-09-06,18930.7695-19459.8594,Sell,4 days,0.05%,Fall by -1.99%,86.8%,
2025-01-06,21559.5,2025-08-18,23713.7598,2024-08-05-2024-12-16,17435.3906-22133.2207,Buy,160 days,9.99%,Rise by 9.04%,96.79%,
2025-01-15,21237.8496,2025-07-14,22855.6309,2023-10-26-2024-12-16,14058.3301-22133.2207,Buy,128 days,7.62%,Rise by 4.35%,104.41%,
2025-02-26,21132.9199,2025-03-03,20425.5801,2024-12-16-2025-01-13,20797.0996-21879.7402,Sell,3 days,3.35%,Fall by 14.82%,107.75%,
2025-03-10,19430.9492,2025-03-10,19430.9492,2022-03-14-2025-02-19,13020.4004-22222.6094,Sell,0 days,-0.0%,Fall by 0%,107.75%,
2025-03-11,19376.9609,2025-04-03,18521.4707,2020-11-04-2025-02-19,11564.9102-22222.6094,Sell,17 days,4.41%,Fall by -23.56%,112.17%,
2025-03-17,19812.2402,2025-03-17,19812.2402,2024-08-05-2025-02-19,17435.3906-22222.6094,Buy,0 days,0.0%,Rise by 0%,112.17%,
2025-03-26,19916.9902,2025-03-28,19281.4004,2021-10-04-2025-02-19,14384.9297-22222.6094,Sell,2 days,3.19%,Fall by -18.59%,115.36%,
2025-03-27,19798.6191,2025-04-02,19581.7793,2023-10-26-2025-02-19,14058.3301-22222.6094,Sell,4 days,1.1%,Fall by -16.72%,116.45%,
2025-04-01,19436.4199,2025-04-01,19436.4199,2024-12-16-2025-03-13,19558.5605-21879.7402,Sell,0 days,-0.0%,Fall by 0%,116.45%,
2025-04-02,19581.7793,2025-08-19,23384.7695,2022-03-14-2024-12-16,13020.4004-22133.2207,Buy,99 days,19.42%,Rise by 10.58%,135.88%,
2025-04-03,18521.4707,2025-04-03,18521.4707,2022-10-13-2025-02-19,10440.6396-22222.6094,Sell,0 days,-0.0%,Fall by 0%,135.88%,
2025-04-04,17397.6992,2025-04-04,17397.6992,2024-08-05-2025-02-19,17435.3906-22222.6094,Sell,0 days,-0.0%,Fall by 0%,135.88%,
2025-04-08,17090.4004,2025-04-09,19145.0605,2024-04-19-2024-07-10,16973.9395-20690.9707,Sell,1 days,-12.02%,Fall by -21.08%,123.85%,
2025-04-09,19145.0605,2025-10-15,24745.3594,2020-11-04-2025-02-19,11564.9102-22222.6094,Buy,135 days,29.25%,Rise by 4.5%,153.1%,
2025-04-14,18796.0195,2025-04-21,17808.3008,2023-10-26-2024-07-10,14058.3301-20690.9707,Sell,5 days,5.25%,Fall by -31.09%,158.36%,
2025-04-16,18257.6406,2025-04-23,18693.2598,2021-03-05-2024-07-10,12208.3896-20690.9707,Sell,5 days,-2.39%,Fall by -21.77%,155.97%,
2025-04-21,17808.3008,2025-05-01,19786.7109,2023-10-26-2024-12-16,14058.3301-22133.2207,Sell,8 days,-11.11%,Fall by -18.9%,144.86%,
2025-06-18,21719.6895,2025-09-11,23992.5605,2025-02-19-2025-04-07,18191.5-22045.75,Sell,61 days,-10.46%,Fall by -0.96%,134.4%,
